CASE_STATUS,AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,WORKSITE_STATE,SWA_NAME,AGENT_ATTORNEY_CITY,WORKSITE_CITY,AGENT_ATTORNEY_STATE,CITY_MATCH,STATE_MATCH,WORK_DAY_LENGTH,DAYTIME_WORK,HAS_OVERTIME
1,1,27,32,15,1,seasonal,40.0,11.14,0.0,none,0.0,0.0,arkansas,0,lovingston,el dorado,virginia,different,different,8.5,1.0,1
1,1,45,11,52,1,peakload,40.0,11.96,0.0,none,0.0,3.0,oregon,0,coeur d'alene,central point,idaho,different,different,8.5,1.0,1
1,1,45,11,42,1,seasonal,40.0,9.83,0.0,none,0.0,3.0,new mexico,0,coeur d'alene,albuquerque,idaho,different,different,9.0,1.0,1
1,1,51,23,80,1,peakload,40.0,22.9,0.0,none,0.0,24.0,texas,0,washingon,ingleside,district of columbia,different,different,10.5,1.0,1
1,1,45,11,150,1,seasonal,40.0,10.25,0.0,none,0.0,0.0,north carolina,0,coeur d' alene,gatesville,idaho,different,different,10.0,1.0,1
1,0,37,53,60,1,peakload,36.0,14.77,0.0,none,0.0,0.0,colorado,0,no attorney representation,steamboat springs,no attorney representation,no_rep,no_rep,9.0,1.0,1
1,1,45,11,24,1,seasonal,35.0,17.26,0.0,none,0.0,0.0,texas,0,lake charles,jasper,louisiana,different,different,8.0,1.0,1
1,1,37,56,20,1,seasonal,35.0,15.39,0.0,none,0.0,3.0,maryland,0,annapolis,upper marlboro,maryland,different,same,7.5,1.0,1
1,1,37,81,2,1,peakload,35.0,14.13,0.0,none,0.0,3.0,colorado,0,vail,edwards,colorado,different,same,9.0,1.0,1
1,1,17,33,1,1,one-time occurrence,40.0,36.98,6.0,bachelor's,0.0,24.0,new jersey,0,philadelphia,blairstown,pennsylvania,different,different,9.0,1.0,1
0,0,35,72,14,1,peakload,40.0,11.77,0.0,none,0.0,0.0,arizona,0,no attorney representation,mesa,no attorney representation,no_rep,no_rep,9.0,1.0,0
0,1,47,23,2,1,one-time occurrence,40.0,22.24,0.0,none,0.0,10.0,massachusetts,0,boston,mattapoisett,massachusetts,different,same,8.0,1.0,0
0,1,51,54,120,1,peakload,40.0,22.71,0.0,high school/ged ,0.0,24.0,texas,0,lake charles,ingleside,louisiana,different,different,8.0,1.0,1
1,1,45,11,35,1,seasonal,35.0,15.06,0.0,none,0.0,0.0,alabama,0,lake park,fayette,georgia,different,different,7.5,1.0,0
0,1,47,54,125,1,peakload,40.0,23.66,0.0,high school/ged ,0.0,24.0,texas,0,lake charles,ingleside,louisiana,different,different,8.0,1.0,1
0,1,51,32,24,1,peakload,40.0,14.0,0.0,none,0.0,0.0,pennsylvania,0,new york,harrisburg,new york,different,different,8.5,1.0,0
0,1,37,23,6,1,peakload,35.0,15.18,0.0,none,0.0,0.0,pennsylvania,0,cherry hill,fairless hills,new jersey,different,different,14.0,0.0,1
1,1,37,72,8,1,seasonal,35.0,11.9,0.0,none,0.0,1.0,florida,0,frisco,naples,texas,different,different,8.0,1.0,1
1,1,33,71,1,1,seasonal,42.0,17.0,10.0,high school/ged ,0.0,12.0,california,0,beverly hills,bear valley,california,different,same,8.5,1.0,1
0,1,47,56,1,1,peakload,19.0,19.0,0.0,none,0.0,0.0,texas,0,austin,kyle,texas,different,same,9.0,1.0,1
1,1,27,62,1,1,one-time occurrence,40.0,28.4,0.0,bachelor's,0.0,24.0,florida,0,palm beach gardens,lake park,florida,different,same,9.0,1.0,0
1,1,45,11,35,1,seasonal,35.0,11.96,0.0,none,0.0,3.0,oregon,0,coeur d' alene,roseburg,idaho,different,different,9.0,1.0,1
0,1,47,23,5,1,peakload,40.0,15.66,0.0,none,0.0,0.0,tennessee,0,nashville,nashville,tennessee,same,same,9.0,1.0,1
1,1,37,71,2,1,peakload,40.0,9.18,0.0,none,0.0,3.0,south carolina,0,framingham,yemassee,massachusetts,different,different,8.0,1.0,1
1,1,47,23,17,1,peakload,40.0,15.2,0.0,none,0.0,0.0,texas,0,buda,leander,texas,different,same,8.0,1.0,0
0,1,35,72,6,1,seasonal,40.0,11.61,0.0,none,0.0,0.0,new jersey,0,new york,pleasant beach,new york,different,different,9.0,1.0,0
0,1,47,56,25,1,seasonal,40.0,25.97,0.0,none,0.0,12.0,michigan,0,lackawanna,pontiac,new york,different,different,9.0,1.0,0
1,1,39,71,9,1,seasonal,40.0,12.9,0.0,none,0.0,3.0,florida,0,solana beach,wellington,california,different,different,12.0,1.0,1
1,1,35,71,50,1,seasonal,35.0,9.66,0.0,none,0.0,0.0,texas,0,frisco,hughes springs,texas,different,same,8.0,1.0,1
1,1,39,71,5,1,seasonal,35.0,9.23,0.0,none,0.0,0.0,arizona,0,frisco,scottsdale,texas,different,different,9.0,0.0,1
1,1,37,56,6,1,seasonal,40.0,12.56,0.0,none,0.0,0.0,tennessee,0,coeur d' alene,murfreesboro,idaho,different,different,10.0,1.0,1
0,0,47,23,1,1,one-time occurrence,40.0,19.03,0.0,none,0.0,72.0,texas,0,no attorney representation,houston,no attorney representation,no_rep,no_rep,9.0,1.0,0
0,1,11,56,1,1,seasonal,40.0,27.02,3.0,none,0.0,12.0,michigan,0,bloomfield hills,waterford,michigan,different,same,8.0,1.0,1
0,1,53,81,15,1,peakload,40.0,13.32,0.0,none,0.0,0.0,tennessee,0,coeur d'alene,franklin,idaho,different,different,11.5,1.0,1
0,1,47,23,10,1,peakload,40.0,18.82,0.0,none,0.0,0.0,tennessee,0,richmond,madisonville,kentucky,different,different,9.0,1.0,0
0,1,51,31,35,1,seasonal,48.0,13.05,0.0,none,0.0,0.0,utah,0,lacey,logan,washington,different,different,10.0,1.0,1
1,1,47,23,10,1,peakload,40.0,13.14,0.0,none,0.0,0.0,north carolina,0,buda,charlotte,texas,different,different,8.0,1.0,0
1,1,47,23,9,1,peakload,40.0,14.96,0.0,none,0.0,0.0,north carolina,0,buda,raleigh,texas,different,different,8.0,1.0,0
0,1,39,81,1,1,intermittent,40.0,10.17,0.0,high school/ged ,0.0,24.0,pennsylvania,0,pittsburgh,pittsburgh,pennsylvania,same,same,9.0,1.0,1
0,0,37,23,14,1,peakload,40.0,11.76,0.0,none,0.0,0.0,florida,0,no attorney representation,hollywood,no attorney representation,no_rep,no_rep,8.0,1.0,0
1,1,37,56,23,1,seasonal,40.0,11.29,0.0,none,0.0,0.0,alabama,0,coeur d'alene,jackson,idaho,different,different,12.0,1.0,1
0,1,47,23,25,1,peakload,40.0,14.95,0.0,none,0.0,0.0,texas,0,austin,dallas,texas,different,same,9.0,1.0,0
0,1,47,23,40,1,peakload,40.0,14.94,0.0,none,0.0,0.0,texas,0,austin,kyle,texas,different,same,9.0,1.0,1
0,1,37,72,20,1,peakload,35.0,11.5,0.0,high school/ged ,0.0,0.0,michigan,0,austin,traverse city,texas,different,different,8.0,1.0,1
0,1,37,56,4,1,peakload,35.0,11.86,0.0,none,0.0,0.0,colorado,0,frisco,crested butte,colorado,different,same,9.0,1.0,1
1,1,51,31,100,1,seasonal,40.0,8.33,0.0,none,0.0,3.0,louisiana,0,lake charles,crowley,louisiana,different,same,9.0,1.0,1
1,1,39,71,90,1,seasonal,40.0,339.2,0.0,none,0.0,0.0,michigan,0,harlingen,pinckney,texas,different,different,9.0,0.0,0
1,1,35,71,28,1,seasonal,40.0,352.0,0.0,none,0.0,0.0,florida,0,harlingen,spring hill,texas,different,different,9.0,0.0,0
1,1,47,23,17,1,peakload,40.0,16.31,0.0,none,0.0,0.0,texas,0,buda,san antonio,texas,different,same,8.0,1.0,0
0,1,35,71,15,1,seasonal,40.0,364.0,0.0,none,0.0,0.0,louisiana,0,harlingen,slidell,texas,different,different,9.0,0.0,0
1,1,35,72,8,1,peakload,35.0,13.61,0.0,none,0.0,3.0,colorado,0,vail,vail,colorado,same,same,8.0,1.0,1
1,1,39,71,5,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,arizona,0,frisco,phoenix,texas,different,different,8.0,1.0,1
1,1,37,72,4,1,peakload,35.0,12.85,0.0,none,0.0,0.0,wyoming,0,charlottesville,jackson,virginia,different,different,8.0,1.0,1
1,1,39,71,15,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,arizona,0,frisco,laveen,texas,different,different,8.0,1.0,1
1,1,39,71,4,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,arizona,0,frisco,phoenix,texas,different,different,8.0,1.0,1
1,1,39,71,25,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,texas,0,frisco,new braunfels,texas,different,same,8.0,1.0,1
1,1,39,71,13,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,arizona,0,frisco,phoenix,texas,different,different,8.0,1.0,1
1,1,39,71,300,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,arizona,0,frisco,laveen,texas,different,different,8.0,1.0,1
1,1,39,71,25,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,arizona,0,frisco,laveen,texas,different,different,8.0,1.0,1
1,1,39,81,1,1,one-time occurrence,40.0,10.43,0.0,none,0.0,6.0,north carolina,0,durham,wake forest,north carolina,different,same,9.0,1.0,1
0,0,47,21,40,1,intermittent,40.0,12.0,0.0,none,0.0,0.0,texas,0,no attorney representation,toyah,no attorney representation,no_rep,no_rep,9.0,1.0,1
1,1,45,11,15,1,seasonal,40.0,11.98,0.0,none,0.0,3.0,oregon,0,coeur d alene,medford,idaho,different,different,8.5,1.0,1
1,1,37,56,38,1,peakload,40.0,10.99,0.0,none,0.0,3.0,florida,0,atascadero,orlando,california,different,different,8.0,1.0,0
1,1,37,56,7,1,seasonal,35.0,17.46,0.0,none,0.0,0.0,new hampshire,0,cherry hill,epping,new jersey,different,different,8.0,1.0,1
1,1,37,56,43,1,peakload,40.0,9.67,0.0,none,0.0,3.0,florida,0,atascadero,daytona,california,different,different,8.0,1.0,0
1,1,51,31,6,1,seasonal,35.0,8.33,0.0,none,0.0,1.0,louisiana,0,lake charles,cottonport,louisiana,different,same,8.0,1.0,1
1,1,51,31,11,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,louisiana,0,lake charles,breaux bridge,louisiana,different,same,8.0,1.0,1
1,1,47,56,60,1,seasonal,40.0,17.47,0.0,none,0.0,0.0,north carolina,0,coeur d' alene,robbinsville,idaho,different,different,10.5,1.0,1
1,1,35,71,6,1,seasonal,35.0,9.66,0.0,none,0.0,0.0,texas,0,frisco,austin,texas,different,same,8.0,1.0,1
1,1,37,72,11,1,peakload,40.0,12.4,0.0,none,0.0,0.0,vermont,0,cherry hill,stowe,new jersey,different,different,8.5,0.0,1
1,1,33,72,20,1,peakload,35.0,9.09,0.0,none,0.0,0.0,wisconsin,0,miami,wisconsin dells,florida,different,different,11.0,1.0,1
1,1,37,72,30,1,peakload,35.0,10.16,0.0,none,0.0,0.0,wisconsin,0,miami,wisconsin dells,florida,different,different,8.0,1.0,1
1,1,39,71,11,1,peakload,40.0,15.15,0.0,none,0.0,3.0,california,0,solana beach,thermal,california,different,same,10.5,1.0,1
1,1,35,71,75,1,seasonal,40.0,9.53,0.0,none,0.0,0.0,arizona,0,harlingen,scottsdale,texas,different,different,9.0,0.0,0
0,0,39,81,1,1,one-time occurrence,40.0,17000.0,0.0,high school/ged ,0.0,48.0,pennsylvania,1,no attorney representation,bethlehem,no attorney representation,no_rep,no_rep,16.0,0.0,0
1,1,39,71,22,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,arizona,0,frisco,phoenix,texas,different,different,8.0,1.0,1
1,1,37,53,78,1,peakload,35.0,15.0,0.0,none,0.0,0.0,colorado,0,denver,avon,colorado,different,same,9.0,1.0,1
1,1,45,11,25,1,seasonal,40.0,14.02,0.0,none,0.0,0.0,georgia,0,charleston,surrency,south carolina,different,different,9.0,1.0,1
1,1,41,45,2,1,seasonal,35.0,16.09,0.0,none,0.0,0.0,colorado,0,vail,vail,colorado,same,same,10.0,1.0,1
1,1,51,56,30,1,peakload,40.0,13.49,0.0,none,0.0,3.0,new hampshire,0,jamaica,keene,new york,different,different,12.5,0.0,1
1,1,37,56,60,1,seasonal,40.0,14.07,0.0,none,0.0,0.0,utah,0,austin,salt lake city,texas,different,different,8.0,0.0,1
1,1,39,71,80,1,seasonal,40.0,341.6,0.0,none,0.0,0.0,texas,0,harlingen,ft worth,texas,different,same,9.0,0.0,0
1,1,51,42,80,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,louisiana,0,eunice,basile,louisiana,different,same,9.0,1.0,1
1,1,53,42,15,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,louisiana,0,eunice,basile,louisiana,different,same,10.0,1.0,1
1,1,51,11,90,1,seasonal,40.0,8.33,0.0,none,0.0,0.0,louisiana,0,eunice,mamou,louisiana,different,same,9.0,1.0,1
1,1,37,56,20,1,peakload,40.0,13.24,0.0,none,0.0,0.0,missouri,0,dallas,jefferson city,texas,different,different,10.5,1.0,1
0,0,53,42,5,1,peakload,40.0,17.5,0.0,high school/ged ,1.0,1.0,oklahoma,0,no attorney representation,talala,no attorney representation,no_rep,no_rep,10.0,1.0,1
0,0,41,52,1,1,intermittent,40.0,7.25,0.0,none,0.0,0.0,pennsylvania,0,no attorney representation,reading,no attorney representation,no_rep,no_rep,9.0,1.0,0
1,1,39,71,40,1,seasonal,35.0,8.46,0.0,none,0.0,0.0,texas,0,annapolis,san angelo,maryland,different,different,7.0,0.0,1
0,1,53,56,90,1,peakload,40.0,11.3,0.0,none,0.0,0.0,north carolina,0,riverview,mooresville,florida,different,different,9.0,1.0,0
0,1,51,23,75,1,one-time occurrence,40.0,27.82,0.0,high school/ged ,0.0,24.0,texas,0,austin,port arthur,texas,different,same,10.5,1.0,1
1,1,33,72,12,1,peakload,35.0,10.5,0.0,none,0.0,0.0,wisconsin,0,austin,wisconsin dells,texas,different,different,8.0,1.0,1
0,1,53,48,60,1,peakload,40.0,22.09,0.0,none,0.0,6.0,new jersey,0,new york,princeton,new york,different,different,8.0,1.0,0
0,1,47,23,110,1,one-time occurrence,40.0,27.65,0.0,high school/ged ,0.0,24.0,texas,0,austin,port arthur,texas,different,same,10.5,1.0,1
1,1,35,72,1,1,peakload,40.0,16.53,0.0,none,0.0,6.0,wyoming,0,jackson,jackson,wyoming,same,same,8.0,1.0,1
1,1,35,72,1,1,peakload,40.0,14.0,0.0,none,0.0,0.0,wyoming,0,jackson,jackson,wyoming,same,same,8.0,1.0,1
0,1,35,72,8,1,seasonal,40.0,12.71,0.0,none,0.0,0.0,massachusetts,0,ft. lauderdale,lowell,florida,different,different,8.0,0.0,1
0,1,47,23,30,1,peakload,40.0,20.71,0.0,none,0.0,0.0,colorado,0,riverview,denver,florida,different,different,9.0,1.0,0
1,1,51,31,65,1,seasonal,35.0,8.33,0.0,none,0.0,1.0,louisiana,0,lake charles,mamou,louisiana,different,same,8.0,1.0,1
1,1,51,31,600,1,peakload,35.0,10.87,0.0,none,0.0,0.0,alaska,0,owings mills,dutch harbor,maryland,different,different,16.0,0.0,1
1,1,37,71,36,1,peakload,35.0,12.81,0.0,none,0.0,3.0,south carolina,0,clinton,ridgeland,north carolina,different,different,8.0,1.0,1
1,1,35,71,30,1,seasonal,40.0,352.0,0.0,none,0.0,0.0,florida,0,harlingen,spring hill,texas,different,different,9.0,0.0,0
1,1,39,71,3,1,seasonal,40.0,15.15,0.0,none,0.0,3.0,california,0,solana beach,rancho santa fe,california,different,same,10.5,1.0,1
0,0,39,81,1,1,one-time occurrence,40.0,10.0,0.0,associate's,12.0,10.0,florida,0,no attorney representation,kissimmee,no attorney representation,no_rep,no_rep,8.0,1.0,1
0,0,35,72,1,1,seasonal,40.0,15.0,0.0,none,0.0,0.0,montana,0,no attorney representation,big sky,no attorney representation,no_rep,no_rep,16.0,0.0,1
0,0,39,62,1,1,one-time occurrence,40.0,500.0,0.0,none,0.0,0.0,california,0,no attorney representation,san juan capistrano,no attorney representation,no_rep,no_rep,9.0,1.0,0
1,1,35,72,15,1,seasonal,35.0,8.79,0.0,none,0.0,0.0,minnesota,0,annapolis,st. paul,maryland,different,different,7.0,0.0,1
1,1,35,72,10,1,peakload,35.0,13.61,0.0,none,0.0,3.0,colorado,0,vail,avon,colorado,different,same,8.0,1.0,1
1,1,45,11,24,1,seasonal,35.0,16.25,0.0,none,0.0,0.0,louisiana,0,lake park,ruston,georgia,different,different,7.5,1.0,0
1,1,45,11,23,1,seasonal,40.0,9.83,0.0,none,0.0,2.0,georgia,0,coeur d alene,lagrange,idaho,different,different,8.5,1.0,1
1,1,35,71,25,1,seasonal,40.0,9.34,0.0,none,0.0,0.0,california,0,harlingen,paso robles,texas,different,different,9.0,0.0,0
1,1,45,11,21,1,peakload,40.0,12.0,0.0,none,0.0,3.0,oregon,0,coeur d' alene,central point,idaho,different,different,9.5,1.0,1
1,1,45,11,55,1,peakload,35.0,12.0,0.0,none,0.0,3.0,oregon,0,coeur d' alene,central point,idaho,different,different,9.0,1.0,1
1,1,45,11,30,1,seasonal,39.0,10.25,0.0,none,0.0,0.0,north carolina,0,lake park,castalia,georgia,different,different,7.0,1.0,1
1,1,39,71,12,1,seasonal,35.0,11.05,0.0,none,0.0,0.0,california,0,frisco,fresno,texas,different,different,8.0,1.0,1
0,1,51,33,25,1,peakload,40.0,19.72,0.0,none,0.0,0.0,utah,0,kansas city,west jordan,missouri,different,different,10.5,1.0,1
0,1,51,33,15,1,peakload,40.0,19.96,0.0,none,0.0,0.0,idaho,0,kansas city,pocatello,missouri,different,different,10.0,1.0,1
1,1,51,31,45,1,seasonal,35.0,8.33,0.0,none,0.0,3.0,louisiana,0,lake charles,ville platte,louisiana,different,same,8.0,1.0,1
1,1,51,31,60,1,seasonal,40.0,8.33,0.0,none,0.0,1.0,louisiana,0,lake charles,marksville,louisiana,different,same,9.0,1.0,1
1,1,51,31,50,1,seasonal,40.0,8.33,0.0,none,0.0,3.0,louisiana,0,lake charles,crowley,louisiana,different,same,9.0,1.0,1
1,1,39,71,6,1,peakload,40.0,15.15,0.0,none,0.0,1.0,california,0,carlsbad,thermal,california,different,same,10.0,1.0,1
1,1,39,71,4,1,seasonal,40.0,15.15,0.0,none,0.0,1.0,california,0,carlsbad,thermal,california,different,same,9.0,1.0,1
1,1,51,31,200,1,seasonal,35.0,8.33,0.0,none,0.0,1.0,louisiana,0,lake charles,eunice,louisiana,different,same,8.0,1.0,1
1,1,35,71,2,1,peakload,40.0,9.29,0.0,none,0.0,3.0,south carolina,0,framingham,yemassee,massachusetts,different,different,8.0,1.0,1
1,1,39,71,7,1,peakload,40.0,15.15,0.0,none,0.0,1.0,california,0,carlsbad,thermal,california,different,same,10.0,1.0,1
1,1,45,11,29,1,seasonal,40.0,11.96,0.0,none,0.0,3.0,oregon,0,coeur d alene,tangent,idaho,different,different,8.0,1.0,1
1,0,43,72,12,1,peakload,35.0,12.01,0.0,none,0.0,1.0,florida,0,no attorney representation,panama city beach,no attorney representation,no_rep,no_rep,8.0,1.0,1
1,1,51,31,1,1,seasonal,40.0,22.25,0.0,none,0.0,24.0,alaska,0,seattle,sand point,washington,different,different,12.0,1.0,1
1,1,51,31,3,1,seasonal,40.0,22.25,0.0,none,0.0,24.0,alaska,0,seattle,akutan,washington,different,different,12.0,1.0,1
1,1,51,31,2,1,seasonal,40.0,19.6,0.0,none,0.0,24.0,alaska,0,seattle,akutan,washington,different,different,12.0,1.0,1
1,1,35,71,16,1,seasonal,40.0,344.8,0.0,none,0.0,0.0,florida,0,harlingen,gibsonton,texas,different,different,9.0,0.0,0
1,1,37,56,80,1,peakload,35.0,13.94,0.0,none,0.0,3.0,texas,0,charlottesville,garland,virginia,different,different,7.5,1.0,1
1,1,37,56,25,1,peakload,35.0,13.44,0.0,none,0.0,3.0,texas,0,charlottesville,houston,virginia,different,different,7.5,1.0,1
1,1,35,71,25,1,seasonal,40.0,12.0,0.0,none,0.0,0.0,california,0,harlingen,sanger,texas,different,different,9.0,0.0,0
0,0,53,48,10,1,intermittent,40.0,15.0,0.0,high school/ged ,0.0,3.0,virginia,1,no attorney representation,ashburn,no attorney representation,no_rep,no_rep,9.0,1.0,0
1,1,37,72,40,1,peakload,35.0,14.13,0.0,none,0.0,0.0,colorado,0,denver,avon,colorado,different,same,8.0,1.0,1
1,1,35,72,20,1,peakload,35.0,11.0,0.0,none,0.0,0.0,colorado,0,denver,avon,colorado,different,same,9.5,1.0,1
1,1,51,31,7,1,seasonal,40.0,20.0,0.0,none,0.0,24.0,alaska,0,seattle,dutch harbor,washington,different,different,12.0,1.0,1
1,1,51,31,40,1,seasonal,40.0,11.31,0.0,none,0.0,3.0,texas,0,lake charles,texas city,louisiana,different,different,8.0,0.0,1
1,1,27,32,14,1,seasonal,40.0,9.7,0.0,none,0.0,0.0,louisiana,0,lovingston,sikes,virginia,different,different,8.5,1.0,1
1,1,39,71,14,1,peakload,40.0,12.07,0.0,none,0.0,3.0,florida,0,solana beach,reddick,california,different,different,10.5,1.0,1
1,1,39,71,4,1,seasonal,40.0,12.28,0.0,none,0.0,1.0,michigan,0,norman,fenton,oklahoma,different,different,12.0,1.0,1
1,0,45,11,20,1,peakload,40.0,11.96,0.0,none,0.0,3.0,washington,1,no attorney representation,chehalis,no attorney representation,no_rep,no_rep,8.5,1.0,0
1,1,35,71,20,1,seasonal,40.0,339.6,0.0,none,0.0,0.0,pennsylvania,0,harlingen,grove city,texas,different,different,9.0,0.0,0
1,1,39,71,16,1,seasonal,35.0,9.17,0.0,none,0.0,0.0,florida,0,annapolis,green cove springs,maryland,different,different,7.0,0.0,1
1,0,45,11,20,1,seasonal,40.0,13.34,0.0,none,0.0,3.0,washington,1,no attorney representation,chehalis,no attorney representation,no_rep,no_rep,8.5,1.0,0
1,1,49,81,1,1,seasonal,40.0,19.74,0.0,high school/ged ,0.0,24.0,nebraska,0,sevierville,arlington,tennessee,different,different,9.0,1.0,1
1,1,39,71,11,1,seasonal,40.0,12.63,0.0,none,0.0,1.0,florida,0,norman,hallandale,oklahoma,different,different,12.0,1.0,1
1,1,39,71,1,1,peakload,40.0,15.15,0.0,none,0.0,1.0,california,0,carlsbad,thermal,california,different,same,10.0,1.0,1
1,1,39,71,5,1,peakload,40.0,15.15,0.0,none,0.0,1.0,california,0,carlsbad,thermal,california,different,same,8.0,1.0,1
1,1,39,71,9,1,peakload,40.0,15.15,0.0,none,0.0,3.0,california,0,solana beach,calabasas,california,different,same,10.5,1.0,1
1,1,37,56,110,1,peakload,35.0,13.42,0.0,none,0.0,0.0,louisiana,0,livingston,greenwell springs,louisiana,different,same,8.5,1.0,1
1,1,39,71,14,1,seasonal,40.0,362.8,0.0,none,0.0,0.0,florida,0,harlingen,gibsonton,texas,different,different,9.0,0.0,0
1,1,39,71,45,1,seasonal,40.0,341.6,0.0,none,0.0,0.0,texas,0,harlingen,kingsville,texas,different,same,9.0,0.0,0
1,1,37,56,20,1,seasonal,40.0,14.63,0.0,none,0.0,0.0,florida,0,cherry hill,freeport,new jersey,different,different,9.0,1.0,1
1,1,39,71,90,1,seasonal,40.0,361.6,0.0,none,0.0,0.0,arizona,0,harlingen,casa grande,texas,different,different,9.0,0.0,0
1,1,39,71,40,1,seasonal,40.0,378.8,0.0,none,0.0,0.0,florida,0,harlingen,palmetto,texas,different,different,9.0,0.0,0
1,1,47,33,130,1,one-time occurrence,40.0,23.66,0.0,none,0.0,24.0,texas,0,beaumont,ingleside,texas,different,same,8.0,1.0,1
1,1,37,72,10,1,peakload,35.0,10.55,0.0,none,0.0,3.0,texas,0,frisco,grapevine,texas,different,same,8.5,1.0,1
1,1,37,56,48,1,peakload,35.0,13.98,0.0,none,0.0,0.0,alabama,0,frisco,foley,texas,different,different,8.75,1.0,1
1,1,37,56,35,1,peakload,40.0,14.52,0.0,none,0.0,0.0,north carolina,0,charlottesville,durham,virginia,different,different,9.0,1.0,1
1,1,37,56,45,1,peakload,40.0,13.23,0.0,none,0.0,0.0,north carolina,0,charlottesville,charlotte,virginia,different,different,9.0,1.0,1
1,1,39,71,2,1,peakload,40.0,15.87,0.0,none,0.0,1.0,california,0,carlsbad,rancho murieta,california,different,same,8.0,1.0,1
1,1,53,31,30,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,louisiana,0,new roads,breaux bridge,louisiana,different,same,9.0,1.0,1
1,1,37,56,8,1,seasonal,40.0,13.06,0.0,none,0.0,0.0,alabama,0,cherry hill,opelika,new jersey,different,different,9.0,1.0,1
0,0,35,72,2,1,seasonal,40.0,13.25,0.0,none,0.0,12.0,maine,0,no attorney representation,portland,no attorney representation,no_rep,no_rep,11.0,0.0,1
1,1,35,71,15,1,peakload,35.0,13.0,0.0,high school/ged ,0.0,6.0,vermont,0,los angeles,ludlow,california,different,different,13.0,0.0,1
1,1,37,56,24,1,seasonal,40.0,11.83,0.0,none,0.0,0.0,alabama,0,cherry hill,chelsea,new jersey,different,different,9.0,1.0,1
1,1,35,71,11,1,peakload,35.0,14.91,0.0,high school/ged ,0.0,6.0,vermont,0,los angeles,ludlow,california,different,different,14.5,0.0,1
1,1,51,81,25,1,peakload,40.0,12.8,0.0,none,0.0,0.0,colorado,0,cherry hill,silverthorne,new jersey,different,different,8.5,1.0,1
0,0,39,11,1,1,seasonal,13.0,13.0,0.0,none,0.0,24.0,alabama,0,no attorney representation,hartselle,no attorney representation,no_rep,no_rep,9.0,1.0,1
1,1,39,71,38,1,seasonal,35.0,9.09,0.0,none,0.0,0.0,louisiana,0,annapolis,marrero,maryland,different,different,7.0,0.0,1
1,1,39,71,32,1,seasonal,35.0,8.54,0.0,none,0.0,0.0,florida,0,annapolis,gibsonton,maryland,different,different,7.0,0.0,1
1,1,39,71,50,1,seasonal,35.0,9.0,0.0,none,0.0,0.0,ohio,0,frisco,wintersville,texas,different,different,8.0,1.0,1
0,1,47,23,7,1,one-time occurrence,40.0,18.42,0.0,none,0.0,0.0,pennsylvania,0,upper darby,springfield,pennsylvania,different,same,8.5,1.0,1
1,1,39,61,9,1,seasonal,35.0,13.97,0.0,associate's,0.0,0.0,california,0,framingham,vista,massachusetts,different,different,7.0,0.0,0
1,1,39,61,17,1,seasonal,35.0,12.16,0.0,associate's,0.0,0.0,texas,0,framingham,irving,massachusetts,different,different,7.0,0.0,0
0,1,53,56,150,1,peakload,40.0,11.91,0.0,none,0.0,0.0,illinois,0,riverview,bedford,florida,different,different,9.0,1.0,0
1,1,47,56,5,1,seasonal,40.0,13.54,0.0,none,0.0,6.0,virginia,0,charlottesville,newport news,virginia,different,same,9.0,1.0,1
1,1,53,33,16,1,one-time occurrence,40.0,15.29,0.0,none,0.0,0.0,oklahoma,0,wylie,rattan,texas,different,different,10.0,1.0,1
1,1,39,71,45,1,seasonal,35.0,9.23,0.0,none,0.0,0.0,california,0,harlingen,thermal,texas,different,different,8.0,0.0,0
1,1,37,72,12,1,peakload,35.0,14.9,0.0,none,0.0,12.0,colorado,0,los angeles,vail,california,different,different,8.5,1.0,1
1,1,51,31,40,1,seasonal,35.0,8.33,0.0,none,0.0,3.0,louisiana,0,lake charles,abbeville,louisiana,different,same,8.0,1.0,1
1,0,45,11,30,1,seasonal,40.0,15.06,0.0,none,0.0,3.0,arkansas,0,no attorney representation,hermitage,no attorney representation,no_rep,no_rep,8.0,1.0,0
1,1,35,71,2,1,peakload,40.0,9.55,0.0,none,0.0,6.0,south carolina,0,framingham,yemassee,massachusetts,different,different,8.0,1.0,1
