CASE_STATUS,AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,SWA_NAME,AGENT_ATTORNEY_CITY,WORKSITE_CITY,AGENT_ATTORNEY_STATE,WORKSITE_STATE,HOURLY_WORK_SCHEDULE_AM,HOURLY_WORK_SCHEDULE_PM,OVERTIME_RATE_FROM,OVERTIME_RATE_TO
1,0,39,81,1,1,one-time occurrence,40.0,9.91,0.0,high school/ged ,0.0,24.0,0,no attorney representation,clarks summit,no attorney representation,pennsylvania,08:00:00,17:00:00,14.87,14.87
1,1,35,56,3,1,seasonal,36.0,14.8,0.0,high school/ged ,0.0,3.0,0,charlotte,breckenridge,north carolina,colorado,07:30:00,21:00:00,0.0,0.0
1,1,39,71,8,1,seasonal,40.0,11.13,0.0,none,0.0,1.0,0,norman,tampa,oklahoma,florida,05:00:00,17:00:00,16.7,16.7
1,1,37,72,12,1,peakload,35.0,10.5,0.0,none,0.0,0.0,0,austin,wisconsin dells,texas,wisconsin,09:00:00,17:00:00,15.75,15.75
1,1,33,72,15,1,peakload,35.0,11.5,0.0,none,0.0,0.0,0,austin,kansas city,texas,kansas,09:00:00,17:00:00,17.25,17.25
1,1,37,72,15,1,peakload,35.0,11.25,0.0,none,0.0,0.0,0,austin,kansas city,texas,kansas,09:00:00,17:00:00,16.88,16.88
1,1,35,72,25,1,peakload,40.0,10.92,0.0,none,0.0,3.0,0,lake charles,shreveport,louisiana,louisiana,08:00:00,16:00:00,16.38,16.38
1,1,35,72,1,1,one-time occurrence,40.0,18.68,0.0,bachelor's,0.0,24.0,0,rockford,rockford,illinois,illinois,00:00:00,20:00:00,28.02,28.02
1,1,35,72,1,1,one-time occurrence,40.0,18.68,0.0,bachelor's,0.0,24.0,0,rockford,rockford,illinois,illinois,12:00:00,20:00:00,28.02,28.02
1,1,35,72,1,1,one-time occurrence,40.0,14.8,0.0,"other degree (jd, md, etc.)",0.0,48.0,0,rockford,rockford,illinois,illinois,00:00:00,20:00:00,22.2,22.2
1,1,53,31,35,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,0,new roads,lafayette,louisiana,louisiana,06:00:00,15:00:00,12.5,12.5
1,1,27,32,15,1,seasonal,40.0,11.14,0.0,none,0.0,0.0,0,lovingston,el dorado,virginia,arkansas,07:00:00,15:30:00,16.71,16.71
1,1,45,11,52,1,peakload,40.0,11.96,0.0,none,0.0,3.0,0,coeur d'alene,central point,idaho,oregon,06:00:00,14:30:00,17.94,37.5
1,1,45,11,42,1,seasonal,40.0,9.83,0.0,none,0.0,3.0,0,coeur d'alene,albuquerque,idaho,new mexico,07:30:00,16:30:00,14.75,32.25
1,1,51,23,80,1,peakload,40.0,22.9,0.0,none,0.0,24.0,0,washingon,ingleside,district of columbia,texas,07:00:00,17:30:00,34.35,34.35
1,1,45,11,150,1,seasonal,40.0,10.25,0.0,none,0.0,0.0,0,coeur d' alene,gatesville,idaho,north carolina,07:00:00,17:00:00,15.38,37.19
1,0,37,53,60,1,peakload,36.0,14.77,0.0,none,0.0,0.0,0,no attorney representation,steamboat springs,no attorney representation,colorado,08:00:00,17:00:00,22.16,22.16
1,1,45,11,24,1,seasonal,35.0,17.26,0.0,none,0.0,0.0,0,lake charles,jasper,louisiana,texas,08:00:00,16:00:00,25.89,25.89
1,1,37,56,20,1,seasonal,35.0,15.39,0.0,none,0.0,3.0,0,annapolis,upper marlboro,maryland,maryland,07:00:00,14:30:00,23.09,23.09
1,1,37,81,2,1,peakload,35.0,14.13,0.0,none,0.0,3.0,0,vail,edwards,colorado,colorado,08:00:00,17:00:00,21.2,21.2
1,1,17,33,1,1,one-time occurrence,40.0,36.98,6.0,bachelor's,0.0,24.0,0,philadelphia,blairstown,pennsylvania,new jersey,08:00:00,17:00:00,55.47,55.47
0,0,35,72,14,1,peakload,40.0,11.77,0.0,none,0.0,0.0,0,no attorney representation,mesa,no attorney representation,arizona,10:00:00,19:00:00,0.0,0.0
0,1,47,23,2,1,one-time occurrence,40.0,22.24,0.0,none,0.0,10.0,0,boston,mattapoisett,massachusetts,massachusetts,08:00:00,16:00:00,0.0,0.0
0,1,51,54,120,1,peakload,40.0,22.71,0.0,high school/ged ,0.0,24.0,0,lake charles,ingleside,louisiana,texas,07:00:00,15:00:00,34.07,34.07
1,1,45,11,35,1,seasonal,35.0,15.06,0.0,none,0.0,0.0,0,lake park,fayette,georgia,alabama,08:00:00,15:30:00,0.0,0.0
0,1,47,54,125,1,peakload,40.0,23.66,0.0,high school/ged ,0.0,24.0,0,lake charles,ingleside,louisiana,texas,07:00:00,15:00:00,35.49,35.49
0,1,51,32,24,1,peakload,40.0,14.0,0.0,none,0.0,0.0,0,new york,harrisburg,new york,pennsylvania,07:30:00,16:00:00,0.0,0.0
0,1,37,23,6,1,peakload,35.0,15.18,0.0,none,0.0,0.0,0,cherry hill,fairless hills,new jersey,pennsylvania,06:00:00,20:00:00,22.77,22.77
1,1,37,72,8,1,seasonal,35.0,11.9,0.0,none,0.0,1.0,0,frisco,naples,texas,florida,06:00:00,14:00:00,17.85,17.85
1,1,33,71,1,1,seasonal,42.0,17.0,10.0,high school/ged ,0.0,12.0,0,beverly hills,bear valley,california,california,08:00:00,16:30:00,25.5,25.5
0,1,47,56,1,1,peakload,19.0,19.0,0.0,none,0.0,0.0,0,austin,kyle,texas,texas,08:00:00,17:00:00,28.5,28.5
1,1,27,62,1,1,one-time occurrence,40.0,28.4,0.0,bachelor's,0.0,24.0,0,palm beach gardens,lake park,florida,florida,09:00:00,18:00:00,0.0,0.0
1,1,45,11,35,1,seasonal,35.0,11.96,0.0,none,0.0,3.0,0,coeur d' alene,roseburg,idaho,oregon,08:00:00,17:00:00,17.94,33.0
0,1,47,23,5,1,peakload,40.0,15.66,0.0,none,0.0,0.0,0,nashville,nashville,tennessee,tennessee,08:00:00,17:00:00,23.49,23.63
1,1,37,71,2,1,peakload,40.0,9.18,0.0,none,0.0,3.0,0,framingham,yemassee,massachusetts,south carolina,09:00:00,17:00:00,13.77,14.63
1,1,47,23,17,1,peakload,40.0,15.2,0.0,none,0.0,0.0,0,buda,leander,texas,texas,08:00:00,16:00:00,0.0,0.0
0,1,35,72,6,1,seasonal,40.0,11.61,0.0,none,0.0,0.0,0,new york,pleasant beach,new york,new jersey,09:00:00,18:00:00,0.0,0.0
0,1,47,56,25,1,seasonal,40.0,25.97,0.0,none,0.0,12.0,0,lackawanna,pontiac,new york,michigan,08:00:00,17:00:00,0.0,0.0
1,1,39,71,9,1,seasonal,40.0,12.9,0.0,none,0.0,3.0,0,solana beach,wellington,california,florida,06:00:00,18:00:00,19.35,19.35
1,1,35,71,50,1,seasonal,35.0,9.66,0.0,none,0.0,0.0,0,frisco,hughes springs,texas,texas,10:00:00,18:00:00,14.49,15.77
1,1,39,71,5,1,seasonal,35.0,9.23,0.0,none,0.0,0.0,0,frisco,scottsdale,texas,arizona,12:00:00,21:00:00,13.85,21.47
1,1,37,56,6,1,seasonal,40.0,12.56,0.0,none,0.0,0.0,0,coeur d' alene,murfreesboro,idaho,tennessee,07:00:00,17:00:00,18.84,18.84
0,0,47,23,1,1,one-time occurrence,40.0,19.03,0.0,none,0.0,72.0,0,no attorney representation,houston,no attorney representation,texas,07:00:00,16:00:00,0.0,0.0
0,1,11,56,1,1,seasonal,40.0,27.02,3.0,none,0.0,12.0,0,bloomfield hills,waterford,michigan,michigan,06:00:00,14:00:00,40.53,40.53
0,1,53,81,15,1,peakload,40.0,13.32,0.0,none,0.0,0.0,0,coeur d'alene,franklin,idaho,tennessee,07:30:00,19:00:00,19.98,19.98
0,1,47,23,10,1,peakload,40.0,18.82,0.0,none,0.0,0.0,0,richmond,madisonville,kentucky,tennessee,08:00:00,17:00:00,0.0,0.0
0,1,51,31,35,1,seasonal,48.0,13.05,0.0,none,0.0,0.0,0,lacey,logan,washington,utah,07:00:00,17:00:00,19.58,0.0
1,1,47,23,10,1,peakload,40.0,13.14,0.0,none,0.0,0.0,0,buda,charlotte,texas,north carolina,08:00:00,16:00:00,0.0,0.0
1,1,47,23,9,1,peakload,40.0,14.96,0.0,none,0.0,0.0,0,buda,raleigh,texas,north carolina,08:00:00,16:00:00,0.0,0.0
0,1,39,81,1,1,intermittent,40.0,10.17,0.0,high school/ged ,0.0,24.0,0,pittsburgh,pittsburgh,pennsylvania,pennsylvania,09:00:00,18:00:00,15.25,15.25
0,0,37,23,14,1,peakload,40.0,11.76,0.0,none,0.0,0.0,0,no attorney representation,hollywood,no attorney representation,florida,10:00:00,18:00:00,0.0,0.0
1,1,37,56,23,1,seasonal,40.0,11.29,0.0,none,0.0,0.0,0,coeur d'alene,jackson,idaho,alabama,05:30:00,17:30:00,16.94,16.94
0,1,47,23,25,1,peakload,40.0,14.95,0.0,none,0.0,0.0,0,austin,dallas,texas,texas,08:00:00,17:00:00,0.0,0.0
0,1,47,23,40,1,peakload,40.0,14.94,0.0,none,0.0,0.0,0,austin,kyle,texas,texas,07:00:00,16:00:00,22.41,22.52
0,1,37,72,20,1,peakload,35.0,11.5,0.0,high school/ged ,0.0,0.0,0,austin,traverse city,texas,michigan,09:00:00,17:00:00,17.25,17.25
0,1,37,56,4,1,peakload,35.0,11.86,0.0,none,0.0,0.0,0,frisco,crested butte,colorado,colorado,07:30:00,16:30:00,17.79,17.79
1,1,51,31,100,1,seasonal,40.0,8.33,0.0,none,0.0,3.0,0,lake charles,crowley,louisiana,louisiana,07:00:00,16:00:00,12.5,12.5
1,1,39,71,90,1,seasonal,40.0,339.2,0.0,none,0.0,0.0,0,harlingen,pinckney,texas,michigan,13:00:00,22:00:00,0.0,0.0
1,1,35,71,28,1,seasonal,40.0,352.0,0.0,none,0.0,0.0,0,harlingen,spring hill,texas,florida,13:00:00,22:00:00,0.0,0.0
1,1,47,23,17,1,peakload,40.0,16.31,0.0,none,0.0,0.0,0,buda,san antonio,texas,texas,08:00:00,16:00:00,0.0,0.0
0,1,35,71,15,1,seasonal,40.0,364.0,0.0,none,0.0,0.0,0,harlingen,slidell,texas,louisiana,13:00:00,22:00:00,0.0,0.0
1,1,35,72,8,1,peakload,35.0,13.61,0.0,none,0.0,3.0,0,vail,vail,colorado,colorado,08:00:00,16:00:00,20.42,20.42
1,1,39,71,5,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,0,frisco,phoenix,texas,arizona,10:00:00,18:00:00,14.73,21.47
1,1,37,72,4,1,peakload,35.0,12.85,0.0,none,0.0,0.0,0,charlottesville,jackson,virginia,wyoming,08:30:00,16:30:00,19.28,19.28
1,1,39,71,15,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,0,frisco,laveen,texas,arizona,10:00:00,18:00:00,14.73,21.47
1,1,39,71,4,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,0,frisco,phoenix,texas,arizona,10:00:00,18:00:00,14.73,21.47
1,1,39,71,25,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,0,frisco,new braunfels,texas,texas,10:00:00,18:00:00,14.73,21.47
1,1,39,71,13,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,0,frisco,phoenix,texas,arizona,10:00:00,18:00:00,14.73,21.47
1,1,39,71,300,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,0,frisco,laveen,texas,arizona,10:00:00,18:00:00,14.73,21.47
1,1,39,71,25,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,0,frisco,laveen,texas,arizona,10:00:00,18:00:00,14.73,21.47
1,1,39,81,1,1,one-time occurrence,40.0,10.43,0.0,none,0.0,6.0,0,durham,wake forest,north carolina,north carolina,08:00:00,17:00:00,15.65,15.65
0,0,47,21,40,1,intermittent,40.0,12.0,0.0,none,0.0,0.0,0,no attorney representation,toyah,no attorney representation,texas,08:00:00,17:00:00,18.0,22.5
1,1,45,11,15,1,seasonal,40.0,11.98,0.0,none,0.0,3.0,0,coeur d alene,medford,idaho,oregon,07:00:00,15:30:00,17.97,30.06
1,1,37,56,38,1,peakload,40.0,10.99,0.0,none,0.0,3.0,0,atascadero,orlando,california,florida,08:00:00,16:00:00,0.0,0.0
1,1,37,56,7,1,seasonal,35.0,17.46,0.0,none,0.0,0.0,0,cherry hill,epping,new jersey,new hampshire,09:00:00,17:00:00,26.19,26.19
1,1,37,56,43,1,peakload,40.0,9.67,0.0,none,0.0,3.0,0,atascadero,daytona,california,florida,08:00:00,16:00:00,0.0,0.0
1,1,51,31,6,1,seasonal,35.0,8.33,0.0,none,0.0,1.0,0,lake charles,cottonport,louisiana,louisiana,08:00:00,16:00:00,12.5,12.5
1,1,51,31,11,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,0,lake charles,breaux bridge,louisiana,louisiana,05:00:00,13:00:00,12.5,12.5
1,1,47,56,60,1,seasonal,40.0,17.47,0.0,none,0.0,0.0,0,coeur d' alene,robbinsville,idaho,north carolina,07:00:00,17:30:00,26.21,26.21
1,1,35,71,6,1,seasonal,35.0,9.66,0.0,none,0.0,0.0,0,frisco,austin,texas,texas,10:00:00,18:00:00,14.49,20.37
1,1,37,72,11,1,peakload,40.0,12.4,0.0,none,0.0,0.0,0,cherry hill,stowe,new jersey,vermont,12:30:00,21:00:00,18.6,18.6
1,1,33,72,20,1,peakload,35.0,9.09,0.0,none,0.0,0.0,0,miami,wisconsin dells,florida,wisconsin,09:00:00,20:00:00,13.64,18.0
1,1,37,72,30,1,peakload,35.0,10.16,0.0,none,0.0,0.0,0,miami,wisconsin dells,florida,wisconsin,09:00:00,17:00:00,15.24,18.0
1,1,39,71,11,1,peakload,40.0,15.15,0.0,none,0.0,3.0,0,solana beach,thermal,california,california,05:30:00,16:00:00,22.73,22.73
1,1,35,71,75,1,seasonal,40.0,9.53,0.0,none,0.0,0.0,0,harlingen,scottsdale,texas,arizona,13:00:00,22:00:00,0.0,0.0
0,0,39,81,1,1,one-time occurrence,40.0,17000.0,0.0,high school/ged ,0.0,48.0,1,no attorney representation,bethlehem,no attorney representation,pennsylvania,02:00:00,18:00:00,0.0,0.0
1,1,39,71,22,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,0,frisco,phoenix,texas,arizona,10:00:00,18:00:00,14.73,21.47
1,1,37,53,78,1,peakload,35.0,15.0,0.0,none,0.0,0.0,0,denver,avon,colorado,colorado,08:00:00,17:00:00,22.5,30.0
1,1,45,11,25,1,seasonal,40.0,14.02,0.0,none,0.0,0.0,0,charleston,surrency,south carolina,georgia,08:00:00,17:00:00,21.03,21.03
1,1,41,45,2,1,seasonal,35.0,16.09,0.0,none,0.0,0.0,0,vail,vail,colorado,colorado,08:00:00,18:00:00,24.14,24.14
1,1,51,56,30,1,peakload,40.0,13.49,0.0,none,0.0,3.0,0,jamaica,keene,new york,new hampshire,06:30:00,19:00:00,20.24,20.24
1,1,37,56,60,1,seasonal,40.0,14.07,0.0,none,0.0,0.0,0,austin,salt lake city,texas,utah,04:00:00,12:00:00,21.11,21.11
1,1,39,71,80,1,seasonal,40.0,341.6,0.0,none,0.0,0.0,0,harlingen,ft worth,texas,texas,13:00:00,22:00:00,0.0,0.0
1,1,51,42,80,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,0,eunice,basile,louisiana,louisiana,05:00:00,14:00:00,12.5,12.5
1,1,53,42,15,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,0,eunice,basile,louisiana,louisiana,07:00:00,17:00:00,12.5,12.5
1,1,51,11,90,1,seasonal,40.0,8.33,0.0,none,0.0,0.0,0,eunice,mamou,louisiana,louisiana,07:00:00,16:00:00,12.5,12.5
1,1,37,56,20,1,peakload,40.0,13.24,0.0,none,0.0,0.0,0,dallas,jefferson city,texas,missouri,06:30:00,17:00:00,19.86,19.86
0,0,53,42,5,1,peakload,40.0,17.5,0.0,high school/ged ,1.0,1.0,0,no attorney representation,talala,no attorney representation,oklahoma,07:00:00,17:00:00,26.25,26.25
0,0,41,52,1,1,intermittent,40.0,7.25,0.0,none,0.0,0.0,0,no attorney representation,reading,no attorney representation,pennsylvania,09:00:00,18:00:00,0.0,0.0
1,1,39,71,40,1,seasonal,35.0,8.46,0.0,none,0.0,0.0,0,annapolis,san angelo,maryland,texas,16:00:00,23:00:00,12.69,17.82
0,1,53,56,90,1,peakload,40.0,11.3,0.0,none,0.0,0.0,0,riverview,mooresville,florida,north carolina,08:00:00,17:00:00,0.0,0.0
0,1,51,23,75,1,one-time occurrence,40.0,27.82,0.0,high school/ged ,0.0,24.0,0,austin,port arthur,texas,texas,07:00:00,17:30:00,41.73,41.73
1,1,33,72,12,1,peakload,35.0,10.5,0.0,none,0.0,0.0,0,austin,wisconsin dells,texas,wisconsin,09:00:00,17:00:00,15.75,15.75
0,1,53,48,60,1,peakload,40.0,22.09,0.0,none,0.0,6.0,0,new york,princeton,new york,new jersey,09:00:00,17:00:00,0.0,0.0
0,1,47,23,110,1,one-time occurrence,40.0,27.65,0.0,high school/ged ,0.0,24.0,0,austin,port arthur,texas,texas,07:00:00,17:30:00,41.48,41.48
1,1,35,72,1,1,peakload,40.0,16.53,0.0,none,0.0,6.0,0,jackson,jackson,wyoming,wyoming,08:00:00,16:00:00,24.8,24.8
1,1,35,72,1,1,peakload,40.0,14.0,0.0,none,0.0,0.0,0,jackson,jackson,wyoming,wyoming,08:00:00,16:00:00,21.0,21.0
0,1,35,72,8,1,seasonal,40.0,12.71,0.0,none,0.0,0.0,0,ft. lauderdale,lowell,florida,massachusetts,14:00:00,22:00:00,19.07,21.0
0,1,47,23,30,1,peakload,40.0,20.71,0.0,none,0.0,0.0,0,riverview,denver,florida,colorado,08:00:00,17:00:00,0.0,0.0
1,1,51,31,65,1,seasonal,35.0,8.33,0.0,none,0.0,1.0,0,lake charles,mamou,louisiana,louisiana,06:00:00,14:00:00,12.5,12.5
1,1,51,31,600,1,peakload,35.0,10.87,0.0,none,0.0,0.0,0,owings mills,dutch harbor,maryland,alaska,06:00:00,22:00:00,16.31,16.31
1,1,37,71,36,1,peakload,35.0,12.81,0.0,none,0.0,3.0,0,clinton,ridgeland,north carolina,south carolina,07:00:00,15:00:00,19.22,19.22
1,1,35,71,30,1,seasonal,40.0,352.0,0.0,none,0.0,0.0,0,harlingen,spring hill,texas,florida,13:00:00,22:00:00,0.0,0.0
1,1,39,71,3,1,seasonal,40.0,15.15,0.0,none,0.0,3.0,0,solana beach,rancho santa fe,california,california,05:30:00,16:00:00,22.73,22.73
0,0,39,81,1,1,one-time occurrence,40.0,10.0,0.0,associate's,12.0,10.0,0,no attorney representation,kissimmee,no attorney representation,florida,09:00:00,17:00:00,15.0,18.0
0,0,35,72,1,1,seasonal,40.0,15.0,0.0,none,0.0,0.0,0,no attorney representation,big sky,no attorney representation,montana,06:00:00,22:00:00,22.5,22.5
0,0,39,62,1,1,one-time occurrence,40.0,500.0,0.0,none,0.0,0.0,0,no attorney representation,san juan capistrano,no attorney representation,california,08:00:00,17:00:00,0.0,0.0
1,1,35,72,15,1,seasonal,35.0,8.79,0.0,none,0.0,0.0,0,annapolis,st. paul,maryland,minnesota,16:00:00,23:00:00,13.19,19.07
1,1,35,72,10,1,peakload,35.0,13.61,0.0,none,0.0,3.0,0,vail,avon,colorado,colorado,08:00:00,16:00:00,20.42,20.42
1,1,45,11,24,1,seasonal,35.0,16.25,0.0,none,0.0,0.0,0,lake park,ruston,georgia,louisiana,07:30:00,15:00:00,0.0,0.0
1,1,45,11,23,1,seasonal,40.0,9.83,0.0,none,0.0,2.0,0,coeur d alene,lagrange,idaho,georgia,07:00:00,15:30:00,14.75,32.25
1,1,35,71,25,1,seasonal,40.0,9.34,0.0,none,0.0,0.0,0,harlingen,paso robles,texas,california,13:00:00,22:00:00,0.0,0.0
1,1,45,11,21,1,peakload,40.0,12.0,0.0,none,0.0,3.0,0,coeur d' alene,central point,idaho,oregon,06:00:00,15:30:00,18.0,33.0
1,1,45,11,55,1,peakload,35.0,12.0,0.0,none,0.0,3.0,0,coeur d' alene,central point,idaho,oregon,06:00:00,15:00:00,18.0,30.06
1,1,45,11,30,1,seasonal,39.0,10.25,0.0,none,0.0,0.0,0,lake park,castalia,georgia,north carolina,08:00:00,15:00:00,15.38,25.25
1,1,39,71,12,1,seasonal,35.0,11.05,0.0,none,0.0,0.0,0,frisco,fresno,texas,california,10:00:00,18:00:00,16.58,21.47
0,1,51,33,25,1,peakload,40.0,19.72,0.0,none,0.0,0.0,0,kansas city,west jordan,missouri,utah,05:00:00,15:30:00,29.58,29.58
0,1,51,33,15,1,peakload,40.0,19.96,0.0,none,0.0,0.0,0,kansas city,pocatello,missouri,idaho,05:00:00,15:00:00,29.94,29.94
1,1,51,31,45,1,seasonal,35.0,8.33,0.0,none,0.0,3.0,0,lake charles,ville platte,louisiana,louisiana,07:00:00,15:00:00,12.5,12.5
1,1,51,31,60,1,seasonal,40.0,8.33,0.0,none,0.0,1.0,0,lake charles,marksville,louisiana,louisiana,07:00:00,16:00:00,12.5,12.5
1,1,51,31,50,1,seasonal,40.0,8.33,0.0,none,0.0,3.0,0,lake charles,crowley,louisiana,louisiana,07:00:00,16:00:00,12.5,12.5
1,1,39,71,6,1,peakload,40.0,15.15,0.0,none,0.0,1.0,0,carlsbad,thermal,california,california,08:00:00,18:00:00,22.73,22.73
1,1,39,71,4,1,seasonal,40.0,15.15,0.0,none,0.0,1.0,0,carlsbad,thermal,california,california,07:00:00,16:00:00,22.73,22.73
1,1,51,31,200,1,seasonal,35.0,8.33,0.0,none,0.0,1.0,0,lake charles,eunice,louisiana,louisiana,07:00:00,15:00:00,12.5,12.5
1,1,35,71,2,1,peakload,40.0,9.29,0.0,none,0.0,3.0,0,framingham,yemassee,massachusetts,south carolina,09:00:00,17:00:00,13.94,14.63
1,1,39,71,7,1,peakload,40.0,15.15,0.0,none,0.0,1.0,0,carlsbad,thermal,california,california,08:00:00,18:00:00,22.73,22.73
1,1,45,11,29,1,seasonal,40.0,11.96,0.0,none,0.0,3.0,0,coeur d alene,tangent,idaho,oregon,06:30:00,14:30:00,17.94,30.06
1,0,43,72,12,1,peakload,35.0,12.01,0.0,none,0.0,1.0,0,no attorney representation,panama city beach,no attorney representation,florida,07:00:00,15:00:00,18.02,18.02
1,1,51,31,1,1,seasonal,40.0,22.25,0.0,none,0.0,24.0,0,seattle,sand point,washington,alaska,06:00:00,18:00:00,33.38,45.0
1,1,51,31,3,1,seasonal,40.0,22.25,0.0,none,0.0,24.0,0,seattle,akutan,washington,alaska,06:00:00,18:00:00,33.38,48.0
1,1,51,31,2,1,seasonal,40.0,19.6,0.0,none,0.0,24.0,0,seattle,akutan,washington,alaska,06:00:00,18:00:00,29.4,48.75
1,1,35,71,16,1,seasonal,40.0,344.8,0.0,none,0.0,0.0,0,harlingen,gibsonton,texas,florida,13:00:00,22:00:00,0.0,0.0
1,1,37,56,80,1,peakload,35.0,13.94,0.0,none,0.0,3.0,0,charlottesville,garland,virginia,texas,06:00:00,13:30:00,20.91,20.91
1,1,37,56,25,1,peakload,35.0,13.44,0.0,none,0.0,3.0,0,charlottesville,houston,virginia,texas,06:00:00,13:30:00,20.16,20.16
1,1,35,71,25,1,seasonal,40.0,12.0,0.0,none,0.0,0.0,0,harlingen,sanger,texas,california,13:00:00,22:00:00,0.0,0.0
0,0,53,48,10,1,intermittent,40.0,15.0,0.0,high school/ged ,0.0,3.0,1,no attorney representation,ashburn,no attorney representation,virginia,06:00:00,15:00:00,0.0,0.0
1,1,37,72,40,1,peakload,35.0,14.13,0.0,none,0.0,0.0,0,denver,avon,colorado,colorado,08:30:00,16:30:00,21.2,21.2
1,1,35,72,20,1,peakload,35.0,11.0,0.0,none,0.0,0.0,0,denver,avon,colorado,colorado,06:00:00,15:30:00,16.5,16.5
1,1,51,31,7,1,seasonal,40.0,20.0,0.0,none,0.0,24.0,0,seattle,dutch harbor,washington,alaska,06:00:00,18:00:00,30.0,60.0
1,1,51,31,40,1,seasonal,40.0,11.31,0.0,none,0.0,3.0,0,lake charles,texas city,louisiana,texas,04:00:00,12:00:00,16.97,16.97
1,1,27,32,14,1,seasonal,40.0,9.7,0.0,none,0.0,0.0,0,lovingston,sikes,virginia,louisiana,07:00:00,15:30:00,14.55,14.55
1,1,39,71,14,1,peakload,40.0,12.07,0.0,none,0.0,3.0,0,solana beach,reddick,california,florida,05:30:00,16:00:00,18.11,18.11
1,1,39,71,4,1,seasonal,40.0,12.28,0.0,none,0.0,1.0,0,norman,fenton,oklahoma,michigan,05:00:00,17:00:00,18.42,18.42
1,0,45,11,20,1,peakload,40.0,11.96,0.0,none,0.0,3.0,1,no attorney representation,chehalis,no attorney representation,washington,07:00:00,15:30:00,0.0,0.0
1,1,35,71,20,1,seasonal,40.0,339.6,0.0,none,0.0,0.0,0,harlingen,grove city,texas,pennsylvania,13:00:00,22:00:00,0.0,0.0
1,1,39,71,16,1,seasonal,35.0,9.17,0.0,none,0.0,0.0,0,annapolis,green cove springs,maryland,florida,16:00:00,23:00:00,13.76,17.19
1,0,45,11,20,1,seasonal,40.0,13.34,0.0,none,0.0,3.0,1,no attorney representation,chehalis,no attorney representation,washington,07:00:00,15:30:00,0.0,0.0
1,1,49,81,1,1,seasonal,40.0,19.74,0.0,high school/ged ,0.0,24.0,0,sevierville,arlington,tennessee,nebraska,08:00:00,17:00:00,29.61,29.61
1,1,39,71,11,1,seasonal,40.0,12.63,0.0,none,0.0,1.0,0,norman,hallandale,oklahoma,florida,05:00:00,17:00:00,18.95,18.95
1,1,39,71,1,1,peakload,40.0,15.15,0.0,none,0.0,1.0,0,carlsbad,thermal,california,california,07:00:00,17:00:00,22.73,22.73
1,1,39,71,5,1,peakload,40.0,15.15,0.0,none,0.0,1.0,0,carlsbad,thermal,california,california,09:00:00,17:00:00,22.73,22.73
1,1,39,71,9,1,peakload,40.0,15.15,0.0,none,0.0,3.0,0,solana beach,calabasas,california,california,05:30:00,16:00:00,22.73,22.73
1,1,37,56,110,1,peakload,35.0,13.42,0.0,none,0.0,0.0,0,livingston,greenwell springs,louisiana,louisiana,06:30:00,15:00:00,20.13,20.13
1,1,39,71,14,1,seasonal,40.0,362.8,0.0,none,0.0,0.0,0,harlingen,gibsonton,texas,florida,13:00:00,22:00:00,0.0,0.0
1,1,39,71,45,1,seasonal,40.0,341.6,0.0,none,0.0,0.0,0,harlingen,kingsville,texas,texas,13:00:00,22:00:00,0.0,0.0
1,1,37,56,20,1,seasonal,40.0,14.63,0.0,none,0.0,0.0,0,cherry hill,freeport,new jersey,florida,07:00:00,16:00:00,21.95,0.0
1,1,39,71,90,1,seasonal,40.0,361.6,0.0,none,0.0,0.0,0,harlingen,casa grande,texas,arizona,13:00:00,22:00:00,0.0,0.0
1,1,39,71,40,1,seasonal,40.0,378.8,0.0,none,0.0,0.0,0,harlingen,palmetto,texas,florida,13:00:00,22:00:00,0.0,0.0
1,1,47,33,130,1,one-time occurrence,40.0,23.66,0.0,none,0.0,24.0,0,beaumont,ingleside,texas,texas,07:00:00,15:00:00,35.49,35.49
1,1,37,72,10,1,peakload,35.0,10.55,0.0,none,0.0,3.0,0,frisco,grapevine,texas,texas,08:30:00,17:00:00,15.83,15.83
1,1,37,56,48,1,peakload,35.0,13.98,0.0,none,0.0,0.0,0,frisco,foley,texas,alabama,06:30:00,15:15:00,20.97,20.97
1,1,37,56,35,1,peakload,40.0,14.52,0.0,none,0.0,0.0,0,charlottesville,durham,virginia,north carolina,07:00:00,16:00:00,21.78,21.78
