AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,SWA_NAME,CITY_MATCH,STATE_MATCH,WORK_DAY_LENGTH,DAYTIME_WORK,HAS_OVERTIME,CASE_STATUS
1,47,23,2.835618564198718,1,seasonal,37.705476794751604,25.56068324146202,1.6232860768509614,none,0.0,12.0,0,different,same,8.45890464104968,1.0,1,0
1,47,23,40.0,1,peakload,40.0,17.020929431725836,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,0
0,37,56,4.1877346330192635,1,seasonal,40.0,13.084255337160176,0.0,none,0.0,0.0,0,no_rep,no_rep,8.406132683490368,1.0,1,0
1,47,23,6.0,1,seasonal,40.0,15.049356233877745,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1,0
0,37,56,9.77600625721737,1,seasonal,40.0,14.4104704890296,0.0,none,0.0,0.2239937427826305,0,no_rep,no_rep,8.77600625721737,1.0,1,0
1,37,72,3.0,1,seasonal,35.0,12.609612372564886,0.0,none,0.0,5.942590764398717,0,different,different,8.009568205933547,1.0,1,0
1,47,23,18.878416461590074,1,peakload,40.0,18.690452247755793,0.0,none,0.0,2.5607917692049624,0,different,different,9.0,1.0,0,0
1,47,23,116.32519359708218,1,peakload,35.0,9.286712338260461,0.0,none,0.0,4.409767683501391,0,different,same,8.0,1.0,1,0
1,47,23,13.534279580629473,1,peakload,40.0,12.706738072890989,0.0,none,0.0,0.0,0,different,different,8.488573473123509,1.0,1,0
0,37,56,5.436540743216778,1,seasonal,40.0,12.84688904184055,0.0,none,0.0,9.380755540699333,0,no_rep,no_rep,9.0,1.0,1,0
1,37,56,20.15772767727339,1,seasonal,40.0,13.707602343522842,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1,0
1,53,23,4.482705318016208,1,seasonal,40.0,22.1743623149342,0.0,none,0.0,5.224057977024312,0,different,same,9.517294681983792,1.0,1,0
0,37,56,9.87412327686392,1,seasonal,40.0,12.932665238333687,0.0,none,0.0,0.12587672313608134,0,no_rep,no_rep,8.87412327686392,1.0,1,0
1,39,23,3.586951263365309,1,peakload,40.0,8.802976781176044,0.0,high school/ged ,0.0,24.0,0,different,different,8.137682912211563,1.0,1,0
1,47,23,10.907064018956968,1,peakload,35.0,16.01137638113702,0.0,none,0.0,0.0,0,different,same,8.546467990521515,1.0,1,0
0,47,23,15.444306407171732,1,peakload,40.0,17.24319089665474,0.0,none,0.0,0.2665838443030387,0,no_rep,no_rep,8.0,1.0,1,0
1,47,23,23.08451495122348,1,peakload,40.0,15.07,0.0,none,0.0,0.0,0,different,same,8.63849501625884,1.0,0,0
1,47,23,13.784507207218535,1,peakload,40.0,17.719457869377806,0.0,none,0.0,1.2154927927814656,0,different,same,8.946126801804633,1.0,1,0
0,35,72,1.7696393032439972,1,seasonal,40.0,8.692409825811,0.0,none,0.3848196516219986,0.0,0,no_rep,no_rep,6.845541045134004,1.0,0,0
1,37,23,8.756277765978043,1,peakload,35.0,14.704542085368788,0.0,none,0.0,2.0672083244835315,0,different,different,15.37813888298902,1.0,1,0
1,47,23,6.5471584586122304,1,seasonal,40.0,17.193016937964078,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1,0
0,39,54,3.789676254513163,1,peakload,40.0,778.9676254513163,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0,0
1,37,72,80.0,1,peakload,35.0,11.258257712866852,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,0
1,47,72,80.0,1,peakload,35.0,10.395536528870114,0.0,none,0.0,0.27750361911759214,0,no_rep,no_rep,8.0,1.0,1,0
1,51,32,6.0,1,peakload,40.0,12.676779062083954,0.0,none,0.0,0.0,0,different,different,8.840452607611477,1.0,1,0
0,53,54,5.102816355908315,1,peakload,40.0,3870.9876610933934,0.0,high school/ged ,0.0,8.612962983280177,0,no_rep,no_rep,10.25605710172836,1.0,0,0
1,47,23,14.872171671805464,1,peakload,40.0,17.80303245207248,0.0,none,0.0,6.0,0,different,different,8.563914164097268,1.0,1,0
1,47,23,39.219525788796204,1,peakload,40.0,14.502437936896303,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,0
1,35,72,3.8050207323916547,1,peakload,40.0,10.217163061406742,0.0,none,0.0,0.8050207323916547,0,different,different,11.220082929566619,1.0,1,0
1,47,23,30.0,1,peakload,40.0,14.73210710481736,0.0,none,0.0,0.13360796107015038,0,different,different,9.0,1.0,1,0
0,37,56,2.275925776395396,1,seasonal,40.0,14.362037111802302,0.0,none,0.0,0.0,0,no_rep,no_rep,8.68101855590115,1.0,1,0
1,47,23,72.51587397579397,1,peakload,39.67757876512877,14.169444108472113,0.0,none,0.0,0.0,0,different,different,9.935515753025754,1.0,1,0
1,39,71,1.8086873764757756,1,seasonal,40.0,246.28615056804594,0.0,none,0.4043436882378878,0.4043436882378878,0,different,no_rep,9.191312623524224,1.0,0,0
1,37,56,5.653541720075338,1,seasonal,40.0,17.00999596899136,0.0,none,0.0,0.0,0,different,same,9.67322913996233,1.0,1,0
1,35,71,6.734837987547454,1,seasonal,40.0,11.15624826794533,0.0,none,0.0,0.1325810062262731,0,different,different,11.132581006226273,1.0,1,0
1,37,72,20.0,1,peakload,35.0,11.051338723128584,0.0,none,0.0,0.0,0,different,same,8.56005951637162,1.0,1,0
1,47,23,19.67593035640041,1,seasonal,40.0,18.596905436278675,0.0,none,0.0,7.81017410899897,0,different,same,9.0,1.0,1,0
1,45,23,30.0,1,seasonal,40.0,15.682116186682888,0.0,none,0.0,0.0,0,different,different,8.465557496243443,1.0,0,0
1,37,56,13.693317289102767,1,seasonal,35.0,12.328621900374722,0.0,none,0.0,0.46002406634584914,0,different,different,9.076670677724309,1.0,1,0
1,47,23,6.0,1,seasonal,40.0,15.154364367279085,0.0,none,0.0,0.0,0,different,different,8.233051206553775,1.0,1,0
1,51,23,83.9005154694176,1,peakload,40.0,20.22341854622888,0.0,high school/ged ,0.0,14.638762873397752,0,different,same,9.0,1.0,1,0
0,35,72,2.0555089731054728,1,seasonal,40.0,9.643094917725875,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,0,0
1,47,23,25.0,1,peakload,40.0,15.766884346461453,0.0,none,0.0,2.8252068099788614,0,different,same,8.529132198336857,1.0,1,0
0,47,23,3.0005379791624582,1,peakload,40.0,15.470790829368815,0.0,none,0.0,0.0,0,no_rep,no_rep,9.250403484371844,1.0,1,0
0,37,56,6.55786586554012,1,seasonal,40.0,14.246826226047066,0.0,none,0.0,5.070223557433134,0,no_rep,no_rep,8.814044711486627,1.0,1,0
0,37,56,5.076495761595188,1,seasonal,35.0,13.350666611911507,0.0,none,0.0,0.0,0,no_rep,no_rep,11.770512715214435,1.0,1,0
1,47,23,10.0,1,peakload,40.0,14.634426566916991,0.0,none,0.0,0.0,0,different,different,8.555535468446056,1.0,1,0
0,37,56,9.02236585260223,1,seasonal,40.0,15.556003904044612,0.0,none,0.0,0.9776341473977712,0,no_rep,no_rep,8.02236585260223,1.0,1,0
0,27,56,1.8941680819776339,1,seasonal,40.0,14.634991508134197,0.0,none,0.0,12.0,0,no_rep,no_rep,8.447084040988816,1.0,0,0
1,47,23,30.0,1,peakload,40.0,20.95004048318558,0.0,none,0.3582693778889272,0.0,0,different,different,9.0,1.0,0,0
1,37,23,8.924989634213095,1,peakload,35.0,13.527380856669602,0.0,none,0.0,0.0,0,different,different,11.075010365786905,1.0,1,0
1,47,23,76.49038486582077,1,peakload,35.0,10.251442400353685,0.0,none,0.0,0.0,0,different,no_rep,19.528845402537684,1.0,1,0
1,47,23,40.0,1,peakload,40.0,17.49493957604789,0.0,none,0.0,1.684337734636023,0,different,different,10.80240896438696,1.0,1,0
1,35,72,5.898767724729459,1,peakload,40.0,11.994938386236473,0.0,none,0.0,2.696303174188376,0,different,different,9.0,1.0,1,0
1,37,56,150.0,1,seasonal,36.330771001376014,11.68430932126593,0.0,none,0.0,0.0,0,different,different,9.733845799724797,1.0,1,0
1,47,23,13.697875103887856,1,peakload,40.0,14.86153382168262,0.0,none,0.0,6.848937551943928,0,different,same,9.0,1.0,1,0
1,35,72,7.256469535111263,1,seasonal,40.0,12.301058244311195,0.0,none,0.0,0.0,0,different,same,8.371765232444368,0.0,1,0
1,47,23,7.0,1,peakload,40.0,12.756476674980744,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1,0
1,35,72,9.551438821640978,1,seasonal,46.205755286563914,12.477284176753853,0.0,none,0.0,1.5514388216409776,0,different,different,9.551438821640978,0.0,0,0
1,37,56,3.351992847846945,1,seasonal,35.0,14.618880429129185,0.0,none,0.0,3.0,0,different,different,8.675996423923472,1.0,1,0
0,45,56,47.339704282064645,1,seasonal,37.924630352580806,11.056783268267727,0.0,none,0.0,3.0,0,no_rep,no_rep,8.169852141032322,1.0,1,0
1,37,23,5.578473241485418,1,peakload,35.0,15.116770986222813,0.0,none,0.0,0.3161450688859364,0,different,different,14.21076337925729,1.0,1,0
0,47,23,1.0,1,peakload,40.0,17.234166478810664,0.0,none,0.0,0.0,0,no_rep,no_rep,8.433725811378743,1.0,1,0
1,37,56,12.0,1,peakload,40.0,14.003885878237904,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1,0
0,47,56,1.8616618659069089,1,seasonal,22.075072011396365,19.169971195441452,5.169971195441454,none,10.478280524975997,12.0,0,no_rep,no_rep,9.0,1.0,1,0
1,47,23,63.25887797752528,1,peakload,36.74112202247472,14.348923309662629,0.0,high school/ged ,0.0,8.86598035954551,0,same,same,8.174112202247471,1.0,1,0
1,47,23,31.40333965048982,1,peakload,40.0,11.558182472074758,0.0,none,0.0,0.0,0,different,same,8.719332069902036,1.0,0,0
0,39,61,11.528421951649406,1,seasonal,56.62382413418327,777.0637355697212,0.0,high school/ged ,0.0,13.299059307346617,0,no_rep,no_rep,9.554127471139441,1.0,0,0
1,47,23,27.85615943954293,1,peakload,40.0,15.09074214921295,0.0,none,0.0,6.642693239923822,0,different,same,9.0,1.0,1,0
0,37,56,2.9501873547370874,1,seasonal,40.0,11.950187354737087,0.0,none,0.0,0.0,0,no_rep,no_rep,8.975093677368543,1.0,0,0
1,53,21,49.04246121851683,1,peakload,40.0,15.99273836555505,0.0,none,0.0,0.0,0,different,same,8.319179593827723,1.0,1,0
1,37,56,20.0,1,seasonal,40.0,13.749395111113497,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1,0
0,37,56,3.636282364964232,1,seasonal,40.0,12.994673863356514,0.0,none,0.0,0.0,0,no_rep,no_rep,8.181858817517885,1.0,0,0
1,35,72,9.0195243735358,1,peakload,37.4511890661605,12.751018788173532,0.0,none,0.0,0.0,0,different,different,20.22559453308025,0.0,1,0
1,47,23,8.039961611416915,1,peakload,40.0,17.08916237918858,0.0,none,0.0,0.0,0,different,different,8.960038388583085,1.0,1,0
0,47,23,1.3625046289753344,1,peakload,36.81252314487667,16.71878471731501,0.0,none,0.0,24.0,0,no_rep,no_rep,8.318747685512333,1.0,0,0
1,47,23,100.0,1,one-time occurrence,40.0,27.928083207966793,0.6676834223857603,high school/ged ,0.0,48.036603205887374,0,different,different,8.16615828880712,1.0,1,0
1,37,56,6.909109051070025,1,peakload,40.0,14.272722737232494,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,0
0,27,56,1.4943568174290545,1,seasonal,40.0,17.033859095425676,0.0,none,0.0,12.0,0,no_rep,no_rep,8.247178408714527,1.0,0,0
1,47,23,7.530705569396694,1,peakload,40.0,18.899128911034712,0.0,none,0.0,24.0,0,no_rep,no_rep,10.14802917704752,1.0,0,0
0,37,56,8.848024001401427,1,seasonal,40.0,13.18873836107209,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,1,0
1,47,23,8.256437577409129,1,peakload,40.0,16.192543065394972,0.0,none,0.0,0.0,0,different,same,8.435890605647717,1.0,1,0
1,47,23,6.418360005949413,1,peakload,40.0,15.07,0.0,none,0.0,1.2550800178482384,0,different,same,9.0,1.0,1,0
1,35,72,36.959336957213836,1,peakload,35.0,11.500369075910472,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1,0
1,53,48,33.650560391537965,1,peakload,40.0,20.030132257997973,0.0,none,0.0,24.0,0,different,same,8.817471980423102,1.0,1,0
1,47,23,30.0,1,peakload,40.0,14.676431730890288,0.0,none,0.0,0.35682691097111785,0,different,different,9.356826910971117,1.0,1,0
1,47,23,10.0,1,peakload,40.0,14.76681399764094,0.0,none,0.0,0.0,0,different,different,8.225472661021922,1.0,1,0
0,53,54,3.875142495319554,1,peakload,44.53969867682035,14578.82737236248,0.0,high school/ged ,0.0,44.368241058543724,0,no_rep,no_rep,15.092060264635931,1.0,0,0
1,47,23,7.0,1,peakload,40.0,15.30933223213603,0.0,none,0.0,3.0,0,different,same,8.943016135205706,1.0,1,0
1,37,56,4.200045289611265,1,seasonal,40.0,16.51793387716755,0.0,none,0.0,0.0,0,different,same,8.40009057922253,1.0,1,0
1,37,56,1.8626244044838103,1,peakload,35.0,12.358720972287111,0.0,none,0.0,0.0,0,different,same,8.28754146816127,1.0,1,0
0,37,23,5.249334677477503,1,seasonal,40.0,11.723238507999971,0.0,none,0.0,0.0,0,no_rep,no_rep,9.123336693693757,1.0,1,0
1,37,56,5.403732074763494,1,peakload,40.0,15.284529170469952,0.0,none,0.0,0.4037320747634936,0,different,same,9.0,1.0,1,0
0,35,72,1.0086516796918534,1,seasonal,40.0,14.192646072261924,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1,0
0,37,56,49.46374790967198,1,seasonal,38.14500836131209,10.939562186450797,0.0,none,0.0,1.608756270984065,0,no_rep,no_rep,8.536252090328022,1.0,1,0
1,47,23,5.62430096581503,1,peakload,40.0,16.280991357351564,0.0,none,0.0,6.0,0,different,different,9.62430096581503,1.0,1,0
1,47,23,21.447328910782634,1,peakload,40.0,17.70799934515606,0.0,none,0.0,6.6381677723043415,0,different,same,9.0,1.0,1,0
0,37,56,12.601987984676068,1,seasonal,40.0,14.127628909527134,0.0,none,0.40132532311737923,2.7993373384413105,0,no_rep,no_rep,8.600331330779344,1.0,1,0
1,47,23,17.51366125278121,1,peakload,40.0,43.54,0.0,high school/ged ,36.0,18.010929002224966,0,different,same,9.0,1.0,1,0
1,47,23,7.659767051901641,1,peakload,40.0,20.809747754360163,0.0,none,0.0,8.48965057785246,0,different,same,9.0,1.0,1,0
1,47,23,20.0,1,peakload,40.0,14.689310788113513,0.0,none,0.0,0.0,0,different,different,8.22033168059319,1.0,0,0
1,35,72,5.3120844781193695,1,peakload,40.0,12.288259684180856,0.0,none,0.0,0.936253434358108,0,different,different,9.248337912477478,1.0,1,0
1,47,56,10.0,1,peakload,35.0,16.793927657999582,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1,0
1,47,23,11.200636443291383,1,peakload,40.0,14.674283217264666,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1,0
1,47,23,20.543914674233896,1,peakload,40.0,43.54,0.0,high school/ged ,36.0,12.0,0,different,same,9.0,1.0,1,0
1,37,56,2.0040797886077653,1,seasonal,39.33469326286926,13.623102145312226,0.0,none,0.0,1.9959202113922347,0,different,different,7.002039894303882,1.0,0,0
1,37,56,9.147461099211498,1,seasonal,40.0,15.917993244109692,0.0,none,0.0,0.0,0,different,same,8.713134725197126,1.0,1,0
1,47,23,1.0172730246268742,1,peakload,40.0,12.776978301949256,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,0
1,51,32,6.0,1,peakload,40.0,13.26349317551105,0.0,none,0.0,0.0,0,different,different,10.052671850229439,1.0,1,0
0,37,56,1.0,1,one-time occurrence,47.55731169735628,13.627380171044909,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0,0
1,51,48,28.0,1,peakload,44.36202848632758,18.54,0.0,none,3.0,24.0,0,different,same,9.436202848632758,1.0,1,0
1,47,23,10.637035439998556,1,peakload,40.0,15.57903608679914,0.0,none,0.0,3.0,0,different,same,8.840741140000361,1.0,1,0
1,39,23,2.8827011863801832,1,peakload,40.0,7.909423372879339,0.0,high school/ged ,0.0,24.0,0,different,different,8.0,1.0,1,0
1,47,23,5.466054132038188,1,peakload,40.0,14.39629401662167,0.0,none,0.0,0.0,0,different,different,8.533945867961812,1.0,1,0
1,47,23,10.00952147531292,1,peakload,35.0,12.925681146936709,0.0,none,0.0,0.0,0,different,same,9.50476073765646,1.0,1,0
0,35,72,3.3138808575187912,1,peakload,40.0,12.556498554353382,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1,0
1,37,56,2.0488896215775547,1,seasonal,40.0,13.498488566505875,0.0,none,0.0,0.0,0,different,same,8.951110378422445,1.0,0,0
1,47,23,12.0,1,peakload,40.0,17.80519049975287,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1,0
1,37,56,5.0298865849711545,1,seasonal,40.0,16.340037805009615,0.0,none,0.0,0.9900378050096151,0,different,same,8.009962194990385,1.0,1,0
1,47,23,124.9587364762444,1,peakload,40.0,23.67097609731899,0.0,high school/ged ,0.0,24.0,0,different,same,8.006877253959267,1.0,1,0
0,37,81,1.2867306371988931,1,seasonal,38.85307745120443,12.53352913002238,0.0,bachelor's,0.0,12.0,0,no_rep,no_rep,9.86019191159668,1.0,0,0
1,35,72,3.2953661961476213,1,seasonal,37.84105633975396,13.511377183257364,0.0,none,0.0,12.0,0,different,same,11.590732392295243,0.0,1,0
1,47,23,10.0,1,seasonal,40.0,14.148521366490986,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1,0
1,47,23,9.33621882804528,1,seasonal,40.0,14.755469186361209,0.0,none,0.0,0.0,0,different,different,11.674601777124519,1.0,1,0
0,37,56,4.3064790450596915,1,seasonal,40.0,11.446698623336044,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0,0
1,37,56,10.912692420451652,1,seasonal,35.0,10.797894278691953,0.0,none,0.0,3.0,0,different,different,7.630961369322523,1.0,1,0
1,35,72,5.186963527434409,1,peakload,40.0,11.116826717469097,0.0,none,0.0,0.0,0,different,same,9.626072945131183,0.0,0,0
1,51,48,29.39717687288005,1,peakload,40.0,21.026974833726488,0.0,none,0.9042346906799277,24.0,0,different,same,9.0,1.0,1,0
0,39,23,4.826443272093229,1,one-time occurrence,40.0,16.886782004720576,0.0,none,0.0,24.0,0,no_rep,no_rep,8.913221636046615,1.0,0,0
1,47,23,40.0,1,peakload,40.0,14.545869839407347,0.0,none,0.0,0.0,0,different,same,8.67514257026983,1.0,1,0
0,35,72,2.074480826232321,1,seasonal,40.0,11.852136578362625,0.0,none,0.0,0.0,0,no_rep,no_rep,8.46275958688384,1.0,1,0
1,47,23,6.0,1,seasonal,40.0,14.540031494462221,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,0
1,47,23,41.0490075769302,1,peakload,40.0,15.836111727849659,0.0,none,0.0,0.0,0,different,different,8.60490075769302,1.0,1,0
0,37,56,6.0,1,seasonal,40.0,10.616658241576687,0.0,none,0.0,0.0,0,no_rep,no_rep,8.350374000895846,1.0,0,0
1,47,23,40.0,1,peakload,40.0,14.873533705980968,0.0,none,0.0,0.0,0,different,same,8.75367403069263,1.0,1,0
1,37,56,6.861633769935382,1,peakload,40.0,14.135472698744586,0.0,none,0.0,1.8616337699353824,0,different,same,9.0,1.0,1,0
1,47,23,20.673613358189048,1,peakload,40.0,18.485445602663205,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1,0
1,47,23,4.5481135271088595,1,peakload,40.0,24.353232066793414,0.0,none,0.0,0.8221702906632888,0,different,same,8.0,1.0,1,0
1,37,56,3.2027650867889923,1,seasonal,40.0,10.958848039392661,0.0,none,0.0,0.30414763018348845,0,different,same,8.101382543394497,1.0,1,0
0,35,72,4.0,1,peakload,40.0,11.21,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1,0
0,39,81,4.252231563537929,1,peakload,37.18471054557759,13.176802474185017,0.0,none,0.0,36.0,0,no_rep,no_rep,9.310826327346552,1.0,1,0
1,35,71,5.0,1,seasonal,40.0,11.638880840263006,0.0,none,0.0,0.7718454479931733,0,different,different,11.65776817198976,1.0,1,0
1,47,23,112.39007052808228,1,peakload,36.19503526404114,9.119035152960342,0.0,none,0.0,11.282978841575316,0,different,same,8.239007052808228,1.0,1,0
1,37,56,2.0,1,seasonal,35.0,13.878031834417161,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1,0
1,47,23,6.857496180314502,1,peakload,35.0,16.07086564177053,0.0,none,0.0,0.42751145905649235,0,different,same,8.428748090157251,1.0,1,0
1,47,23,24.74569222689845,1,seasonal,40.0,25.189275136578235,0.0,none,0.0,12.0,0,different,same,8.936423056724612,1.0,1,0
1,53,48,23.50855839682781,1,one-time occurrence,56.90991015872645,19.680135176189864,0.0,none,1.9635134761910327,24.0,0,no_rep,no_rep,10.690991015872644,1.0,0,0
0,37,56,3.1266786677114538,1,seasonal,40.0,11.799941854075133,0.0,none,0.0,0.0,0,no_rep,no_rep,8.218330333072137,1.0,0,0
0,47,23,40.0,1,peakload,40.0,13.414638627481423,0.0,none,0.0,1.9557216048130284,0,no_rep,no_rep,8.348092798395657,1.0,1,0
1,37,56,90.0,1,peakload,40.0,14.036119118165507,0.0,none,0.721931165742878,0.0,0,different,different,10.443862331485755,1.0,0,0
1,37,56,5.50518436156875,1,seasonal,40.0,16.181605212810418,0.0,none,0.0,0.8316052128104165,0,different,same,8.168394787189584,1.0,1,0
1,47,23,1.2077372231039336,1,peakload,40.0,12.659899271754915,0.0,none,0.0,0.0,0,different,different,8.948065694224017,1.0,1,0
1,47,23,10.415506480349325,1,peakload,40.0,13.212743639126643,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1,0
1,37,56,153.2816105712194,1,seasonal,35.65632211424388,11.563933796158206,0.0,none,0.0,0.0,0,different,different,9.868735577151224,1.0,1,0
1,47,23,300.0,1,one-time occurrence,40.0,28.14281021173693,0.8070255293423229,high school/ged ,0.0,53.052919056323624,0,different,different,8.482436176644192,1.0,1,0
1,37,56,14.644672935727694,1,peakload,40.0,14.647090351669796,0.0,none,0.0,0.0,0,different,different,9.118442354757436,1.0,1,0
1,37,56,9.660170348523371,1,peakload,40.0,13.64052981099159,0.0,none,0.0,0.5097444772149444,0,different,same,8.169914825738315,1.0,1,0
1,53,23,5.744626309251466,1,seasonal,40.0,21.282794319189236,0.0,none,0.0,6.0,0,different,same,9.0,1.0,1,0
0,39,23,3.820063554299511,1,seasonal,40.0,17.900541090544916,0.0,none,0.0,24.0,0,no_rep,no_rep,8.529989407616748,1.0,0,0
1,37,56,3.907327618955513,1,seasonal,35.0,14.696357657427466,0.0,none,0.0,2.7219828568665387,0,different,same,9.0,1.0,1,0
1,35,71,4.914749277875968,1,seasonal,40.0,10.911772853840775,0.0,none,0.0,1.0,0,different,different,12.0,1.0,1,0
1,47,23,8.0,1,peakload,40.0,15.201625042456968,0.0,none,0.0,0.15408761735976118,0,different,different,8.0,1.0,1,0
1,47,23,30.0,1,peakload,40.0,14.749797796547679,0.0,none,0.0,0.1789687090966141,0,different,different,9.0,1.0,1,0
1,35,72,33.923890008191385,1,peakload,35.0,10.765919651515407,0.0,none,0.0,1.961945004095694,0,different,different,18.768146655744815,1.0,1,0
0,37,23,13.44143679892336,1,peakload,40.0,12.019957032481797,0.0,none,0.0,0.4189224008074798,0,no_rep,no_rep,8.86035919973084,1.0,0,0
1,47,23,2.8154274985930985,1,peakload,40.0,29.49804944539675,0.0,none,0.0,4.273829000562761,0,different,same,8.31845725014069,1.0,1,0
1,37,56,3.0,1,seasonal,40.0,9.737103867997023,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1,0
1,47,72,120.0,1,peakload,36.7730910424502,12.101243759054181,0.0,high school/ged ,0.0,3.1915638764103527,0,different,different,8.35461820849004,1.0,1,0
1,47,23,12.538157591782584,1,peakload,40.0,15.79687456829018,0.0,none,0.0,2.461842408217417,0,different,same,9.0,1.0,1,0
0,37,56,2.9757884556865437,1,seasonal,40.0,11.975788455686544,0.0,none,0.0,0.0,0,no_rep,no_rep,8.987894227843272,1.0,0,0
1,47,23,10.0,1,peakload,40.0,13.212739357910893,0.0,none,0.0,0.0,0,different,different,9.241866931369339,1.0,1,0
1,47,23,37.88186778019939,1,peakload,40.0,15.279939601936471,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1,0
0,37,56,3.866905112629219,1,seasonal,40.0,12.581044813718645,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,0,0
0,53,54,1.0,1,peakload,40.0,9728.479460322129,0.0,high school/ged ,0.0,26.18543838096639,0,no_rep,no_rep,12.364239730161064,1.0,0,0
1,37,56,14.625088797740814,1,seasonal,35.0,15.623685177649206,0.0,none,0.0,3.3749112022591867,0,different,different,8.812544398870406,1.0,1,0
1,47,56,10.0,1,peakload,40.0,10.904141134551631,0.0,none,0.0,2.9595961682450507,0,different,same,10.979798084122525,1.0,0,0
1,47,23,40.0,1,peakload,40.0,17.254071053156416,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,0
1,37,56,10.628939240199351,1,peakload,40.0,13.659118949387041,0.0,none,0.0,0.0,0,different,same,8.314469620099675,1.0,1,0
1,47,23,10.0,1,peakload,40.0,14.367059073749685,0.0,none,0.0,0.0,0,different,same,8.311574791129235,1.0,1,0
0,37,56,9.233231386158913,1,seasonal,40.0,15.48504587622849,0.0,none,0.0,1.1554875907726079,0,no_rep,no_rep,8.038871897693152,1.0,1,0
0,37,56,25.0,1,peakload,40.0,13.138201930805792,0.0,none,0.0,1.9401169275098746,0,no_rep,no_rep,8.646705642503292,1.0,1,0
1,37,56,40.055213830617674,1,peakload,39.72393084691163,10.536135031856762,0.0,none,0.0,2.8343585081469778,0,different,same,8.944786169382326,1.0,1,0
1,37,56,4.692166171810501,1,peakload,35.0,12.569470326105764,0.0,none,0.0,0.0,0,different,same,8.653916914094749,1.0,1,0
1,11,56,3.0,1,peakload,40.0,45.72568259205984,6.931812731972959,none,0.0,16.636350556735103,0,different,same,12.0,1.0,1,0
1,47,23,12.546936952843216,1,peakload,35.0,14.43967238186312,0.0,none,0.0,0.0,0,different,same,10.773468476421607,1.0,1,0
0,37,56,10.145677686654073,1,seasonal,40.0,13.742953593461603,0.0,none,0.0,0.0,0,no_rep,no_rep,9.21851652998111,1.0,0,0
1,47,23,40.0,1,peakload,40.0,13.039904221800619,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1,0
0,41,44,1.4545421329493387,1,seasonal,40.0,12.454545055953922,0.0,high school/ged ,0.0,0.681813199424008,0,no_rep,no_rep,9.931822333813326,0.0,1,0
1,53,21,8.0,1,peakload,40.0,13.277824673956298,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1,0
0,35,72,4.0,1,peakload,40.0,11.223027672865374,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1,0
1,37,56,7.885527460556996,1,peakload,40.0,14.028618134860752,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,0
1,47,23,1.5669156819097894,1,peakload,40.0,30.346635221327542,2.6598505908541266,none,0.0,0.34014940914587355,0,different,no_rep,8.44330843180902,1.0,0,0
0,47,23,1.0,1,seasonal,40.0,17.967442696348726,0.0,none,0.0,0.2041348313048461,0,no_rep,no_rep,8.46597752811586,1.0,1,0
1,37,56,20.0,1,seasonal,37.93615021749078,14.405107982600738,0.0,none,0.0,1.2383098695055361,0,different,different,8.5,1.0,1,0
