CASE_STATUS,AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,SWA_NAME,CITY_MATCH,STATE_MATCH,WORK_DAY_LENGTH,DAYTIME_WORK,HAS_OVERTIME
1,1,37,56,14,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,35,71,4,1,peakload,35.0,15.27,0.0,none,0.0,0.0,0,different,different,10.5,0.0,1
1,1,37,56,15,1,peakload,40.0,16.34,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
1,1,37,56,20,1,peakload,35.0,13.83,0.0,none,0.0,0.0,0,different,different,12.0,1.0,1
1,1,37,56,4,1,seasonal,40.0,15.35,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,37,56,10,1,seasonal,40.0,14.73,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,39,71,15,1,seasonal,40.0,369.6,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,37,56,10,1,seasonal,40.0,13.41,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,56,150,1,seasonal,35.0,15.39,0.0,none,0.0,3.0,0,different,different,11.0,1.0,1
1,1,37,56,60,1,seasonal,40.0,13.72,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,56,8,1,seasonal,40.0,15.73,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,51,81,45,1,peakload,35.0,9.37,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0
1,0,39,71,6,1,seasonal,35.0,13.91,0.0,none,0.0,12.0,0,no_rep,no_rep,9.0,1.0,0
1,1,35,72,4,1,seasonal,35.0,11.38,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,37,71,9,1,seasonal,40.0,16.35,0.0,none,0.0,6.0,0,different,same,8.0,1.0,1
1,1,37,72,12,1,seasonal,35.0,15.24,0.0,none,0.0,3.0,0,different,same,7.0,1.0,1
1,1,37,56,31,1,peakload,40.0,13.3,0.0,none,0.0,0.0,0,different,same,9.0,1.0,0
1,1,35,72,2,1,peakload,35.0,9.12,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,35,72,21,1,peakload,35.0,10.77,0.0,none,0.0,12.0,0,different,different,7.0,1.0,1
1,1,39,71,300,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,37,56,20,1,peakload,40.0,12.95,0.0,high school/ged ,0.0,0.0,0,different,same,9.0,1.0,0
1,1,39,61,3,1,seasonal,35.0,12.74,0.0,associate's,0.0,0.0,0,different,different,7.0,0.0,0
1,1,35,71,3,1,seasonal,35.0,10.26,0.0,none,0.0,6.0,0,different,different,12.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,12.03,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,56,10,1,peakload,35.0,13.23,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1
1,1,37,56,16,1,seasonal,40.0,13.77,0.0,none,0.0,1.0,0,different,different,9.0,1.0,1
1,1,37,56,4,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,39,71,2,1,seasonal,40.0,16.12,0.0,none,0.0,0.0,0,different,different,11.5,1.0,1
1,1,37,56,4,1,peakload,40.0,13.42,0.0,none,0.0,1.0,0,different,same,9.0,1.0,1
1,1,41,72,40,1,seasonal,35.0,11.01,0.0,none,0.0,0.0,0,different,same,8.0,0.0,0
1,1,37,56,2,1,peakload,40.0,14.11,0.0,high school/ged ,0.0,3.0,0,different,different,9.0,1.0,1
1,1,37,72,4,1,seasonal,35.0,10.5,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,37,72,5,1,seasonal,35.0,13.0,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,35,72,22,1,peakload,35.0,11.83,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,37,56,8,1,seasonal,40.0,15.96,0.0,none,0.0,0.0,0,different,different,11.0,1.0,1
1,1,35,71,14,1,peakload,40.0,15.27,0.0,none,0.0,3.0,0,different,different,14.0,0.0,1
1,1,41,44,6,1,seasonal,40.0,14.42,0.0,high school/ged ,0.0,6.0,0,different,different,17.0,0.0,1
1,1,37,56,15,1,seasonal,40.0,15.73,0.0,none,0.0,3.0,0,different,different,10.0,1.0,1
1,1,37,72,9,1,peakload,35.0,12.23,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,37,56,4,1,peakload,35.0,13.12,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
1,1,39,61,17,1,seasonal,35.0,12.16,0.0,associate's,0.0,0.0,0,different,different,7.0,0.0,0
1,1,37,56,6,1,seasonal,40.0,12.56,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
1,1,37,56,4,1,seasonal,40.0,13.94,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,35,72,6,1,peakload,40.0,13.0,0.0,none,0.0,0.0,0,different,different,12.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,15.24,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,37,56,14,1,seasonal,40.0,14.55,0.0,none,0.0,0.0,0,different,different,8.0,1.0,0
1,1,37,56,7,1,seasonal,40.0,13.94,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,37,56,10,1,seasonal,40.0,12.56,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,7,1,seasonal,40.0,13.41,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
1,1,37,71,12,1,seasonal,40.0,13.47,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,35,71,10,1,peakload,40.0,13.06,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,37,56,8,1,seasonal,40.0,13.94,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,37,72,8,1,seasonal,36.0,14.58,0.0,none,0.0,0.0,0,different,same,6.5,1.0,1
1,1,37,56,100,1,seasonal,40.0,12.73,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,11,1,seasonal,40.0,13.23,0.0,none,0.0,0.0,0,different,different,11.5,1.0,1
1,1,37,56,16,1,seasonal,40.0,16.81,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,51,32,15,1,peakload,40.0,17.71,0.0,none,0.0,0.0,0,different,different,10.5,0.0,1
1,1,39,71,18,1,seasonal,40.0,404.0,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,39,71,1,1,peakload,40.0,15.15,0.0,none,0.0,1.0,0,different,same,10.0,1.0,1
1,1,49,56,1,1,seasonal,40.0,16.25,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,56,23,1,peakload,40.0,12.67,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,37,56,15,1,seasonal,40.0,12.16,0.0,none,0.0,0.0,0,different,different,10.5,1.0,1
1,1,35,72,22,1,seasonal,35.0,12.73,0.0,none,0.0,3.0,0,different,different,15.5,0.0,1
1,1,37,56,60,1,seasonal,40.0,16.07,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,56,22,1,seasonal,40.0,14.97,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,35,72,4,1,peakload,35.0,11.0,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,37,56,45,1,seasonal,40.0,9.86,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,0,47,23,5,1,peakload,40.0,13.11,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0
1,1,37,56,7,1,peakload,40.0,13.02,0.0,none,0.0,1.0,0,different,same,9.0,1.0,1
1,1,37,56,45,1,seasonal,40.0,13.48,0.0,none,0.0,0.0,0,different,different,10.5,1.0,1
1,1,37,56,12,1,peakload,40.0,14.24,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,1,1,seasonal,40.0,13.65,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
1,1,37,22,30,1,peakload,40.0,17.46,0.0,none,0.0,0.0,0,different,different,10.5,1.0,1
1,1,47,23,55,1,peakload,40.0,16.18,0.0,none,0.0,1.0,0,different,different,10.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,16.06,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,39,71,10,1,seasonal,40.0,14.29,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,37,56,25,1,seasonal,40.0,13.68,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,53,31,105,1,seasonal,35.0,9.6,0.0,none,0.0,0.0,0,different,different,20.0,0.0,1
1,1,37,71,8,1,peakload,40.0,13.08,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,12,1,peakload,40.0,12.87,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
1,1,47,23,5,1,seasonal,40.0,18.76,0.0,none,0.0,0.0,0,different,different,10.5,1.0,1
1,1,37,56,6,1,peakload,40.0,11.38,0.0,none,0.0,1.0,0,different,same,9.0,1.0,1
1,1,37,56,75,1,peakload,40.0,14.52,0.0,none,0.0,0.0,0,different,different,20.5,0.0,1
1,1,35,71,3,1,peakload,35.0,16.49,0.0,none,0.0,6.0,0,different,different,12.0,1.0,1
1,1,37,56,4,1,seasonal,40.0,12.81,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,8,1,seasonal,40.0,13.94,0.0,none,0.0,0.0,0,same,same,9.0,1.0,1
1,1,37,56,14,1,peakload,40.0,12.56,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
1,1,35,72,2,1,peakload,35.0,12.35,0.0,none,0.0,6.0,0,different,different,10.0,0.0,1
1,1,37,56,8,1,seasonal,40.0,15.73,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,56,5,1,seasonal,35.0,13.77,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,53,71,2,1,seasonal,35.0,16.0,0.0,high school/ged ,0.0,12.0,0,different,different,18.0,0.0,1
1,1,37,72,12,1,seasonal,35.0,10.75,0.0,none,0.0,0.0,0,different,same,7.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,13.91,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,72,3,1,seasonal,13.03,13.03,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,37,72,14,1,peakload,40.0,10.5,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,37,56,25,1,peakload,40.0,12.77,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,37,56,10,1,seasonal,40.0,13.77,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,56,26,1,seasonal,40.0,12.89,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,37,56,21,1,peakload,35.0,13.91,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,39,71,36,1,seasonal,40.0,361.6,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,35,71,10,1,seasonal,40.0,8.49,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,37,56,4,1,seasonal,40.0,11.95,0.0,none,0.0,0.0,0,different,same,9.5,1.0,1
1,1,53,32,24,1,peakload,40.0,13.87,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,37,72,7,1,peakload,35.0,11.56,0.0,none,0.0,0.0,0,different,different,11.0,1.0,1
1,1,37,56,30,1,seasonal,40.0,16.81,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,37,56,60,1,peakload,40.0,12.74,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,56,17,1,peakload,40.0,13.02,0.0,none,0.0,0.0,0,different,same,10.5,1.0,1
1,1,37,56,35,1,peakload,40.0,13.91,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,39,71,30,1,seasonal,40.0,9.16,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,37,56,8,1,peakload,40.0,16.81,0.0,none,0.0,0.0,0,different,different,8.5,1.0,0
1,1,37,56,18,1,seasonal,40.0,13.83,0.0,none,0.0,3.0,0,different,different,8.75,1.0,1
1,1,35,72,20,1,seasonal,35.0,12.37,0.0,none,0.0,3.0,0,different,different,13.0,0.0,1
1,1,35,72,12,1,peakload,35.0,9.37,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,37,56,7,1,seasonal,35.0,16.81,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0
1,1,37,72,20,1,seasonal,40.0,11.56,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,35,72,10,1,seasonal,35.0,9.4,0.0,none,0.0,0.0,0,different,different,16.0,0.0,1
1,1,37,56,24,1,peakload,35.0,10.13,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1
1,1,37,23,19,1,seasonal,40.0,12.91,0.0,none,0.0,6.0,0,different,different,8.5,1.0,1
1,1,39,71,140,1,seasonal,40.0,8.66,0.0,none,0.0,0.0,0,different,different,10.0,0.0,0
1,1,37,56,8,1,peakload,35.0,13.57,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,37,56,10,1,peakload,40.0,17.95,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,51,11,5,1,peakload,35.0,13.85,0.0,none,0.0,0.0,1,different,different,8.0,1.0,0
1,1,35,72,2,1,seasonal,40.0,13.25,0.0,none,0.0,1.0,0,different,different,13.0,0.0,1
1,1,37,72,3,1,seasonal,40.0,11.63,0.0,none,0.0,0.0,0,different,same,13.0,0.0,1
1,1,35,72,14,1,peakload,35.0,11.05,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,37,56,5,1,seasonal,40.0,13.7,0.0,none,0.0,1.0,0,different,different,9.0,1.0,1
1,1,37,56,40,1,seasonal,40.0,13.52,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,56,50,1,peakload,40.0,13.91,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
1,1,35,72,4,1,seasonal,40.0,13.0,0.0,none,0.0,4.0,0,different,different,14.0,0.0,1
1,1,47,23,15,1,peakload,40.0,16.31,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,35,72,27,1,peakload,35.0,13.0,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,37,56,5,1,seasonal,40.0,21.55,0.0,none,0.0,0.0,0,different,different,8.5,1.0,0
1,1,35,72,6,1,seasonal,35.0,11.0,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1
1,1,37,56,105,1,seasonal,40.0,16.07,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,35,71,4,1,peakload,35.0,15.27,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1
1,1,37,56,9,1,seasonal,40.0,17.05,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
1,1,37,56,10,1,seasonal,35.0,16.36,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,37,72,28,1,peakload,35.0,11.92,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,10,1,seasonal,40.0,13.77,0.0,none,0.0,3.0,0,different,different,10.0,1.0,1
1,1,37,56,5,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,37,56,8,1,seasonal,40.0,16.82,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,35,72,10,1,seasonal,35.0,9.69,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,47,23,5,1,peakload,40.0,14.56,0.0,none,0.0,6.0,0,different,different,8.5,1.0,1
1,1,37,56,3,1,seasonal,40.0,12.92,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,5,1,peakload,40.0,14.4,0.0,high school/ged ,0.0,3.0,0,different,different,9.0,1.0,1
1,1,37,56,6,1,peakload,40.0,11.38,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
1,1,37,56,60,1,peakload,40.0,13.12,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,14,1,peakload,40.0,12.61,0.0,none,0.0,3.0,0,different,same,8.5,1.0,1
1,1,37,56,6,1,seasonal,40.0,15.73,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,70,1,peakload,40.0,13.23,0.0,none,0.0,0.0,0,different,different,10.5,1.0,1
1,1,37,56,6,1,seasonal,40.0,13.52,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,53,21,9,1,seasonal,40.0,12.36,0.0,none,0.0,0.0,0,different,different,8.5,1.0,0
1,1,37,56,25,1,peakload,40.0,13.5,0.0,none,0.0,0.0,0,different,same,10.0,1.0,1
1,1,37,56,5,1,peakload,35.0,13.42,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,37,56,10,1,seasonal,40.0,13.7,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,37,56,17,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,different,same,10.0,1.0,1
1,1,47,23,15,1,seasonal,40.0,28.72,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,37,56,10,1,peakload,40.0,13.75,0.0,none,0.0,0.0,0,different,different,10.5,1.0,1
1,1,37,56,8,1,seasonal,40.0,16.0,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,37,56,14,1,seasonal,40.0,13.83,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,37,56,20,1,seasonal,40.0,13.7,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,47,23,24,1,peakload,35.0,13.17,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1
1,1,37,56,10,1,seasonal,40.0,16.36,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,8,1,seasonal,40.0,15.17,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,37,56,20,1,seasonal,40.0,15.1,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,39,11,4,1,peakload,40.0,9.17,0.0,none,0.0,6.0,0,same,same,9.0,1.0,1
1,1,43,72,7,1,seasonal,35.0,15.04,0.0,none,0.0,3.0,0,different,same,7.0,1.0,1
1,1,47,23,4,1,seasonal,40.0,17.43,0.0,none,0.0,0.0,0,different,same,10.0,1.0,1
1,1,39,71,40,1,seasonal,40.0,353.2,0.0,none,0.0,0.0,0,different,same,9.0,0.0,0
1,1,47,32,10,1,peakload,40.0,14.09,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,47,33,1,1,peakload,40.0,12.7,0.0,none,0.0,3.0,0,different,same,8.5,1.0,1
1,1,37,56,40,1,peakload,35.0,13.91,0.0,none,0.0,1.0,0,different,same,9.0,1.0,1
1,1,35,72,1,1,one-time occurrence,40.0,14.8,0.0,"other degree (jd, md, etc.)",0.0,48.0,0,same,same,20.0,0.0,1
1,1,35,72,37,1,peakload,35.0,14.76,0.0,none,0.0,12.0,0,different,different,7.0,1.0,1
1,1,37,56,35,1,seasonal,40.0,13.41,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,43,72,2,1,seasonal,40.0,11.99,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,37,56,20,1,peakload,40.0,13.02,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,37,56,25,1,peakload,40.0,15.9,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,56,20,1,peakload,40.0,12.92,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,35,71,10,1,seasonal,40.0,11.76,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,37,56,150,1,seasonal,35.0,15.39,0.0,none,0.0,3.0,0,different,different,11.0,1.0,1
1,1,37,56,120,1,peakload,40.0,13.94,0.0,none,0.0,1.0,0,different,different,9.0,1.0,1
1,1,35,72,2,1,peakload,35.0,13.61,0.0,none,0.0,3.0,0,same,same,8.0,1.0,1
1,1,37,56,12,1,seasonal,40.0,13.77,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,53,21,4,1,seasonal,40.0,9.03,0.0,none,0.0,0.0,0,different,different,9.5,1.0,1
1,1,37,56,3,1,peakload,40.0,13.42,0.0,none,0.0,2.0,0,different,same,9.0,1.0,1
1,1,37,71,8,1,peakload,40.0,15.17,0.0,none,0.0,0.0,0,different,different,8.5,1.0,0
1,1,39,71,300,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,37,56,7,1,peakload,40.0,13.91,0.0,none,0.0,0.0,0,same,same,9.0,1.0,1
1,1,39,11,7,1,peakload,40.0,10.54,0.0,none,0.0,3.0,0,different,different,12.0,1.0,1
1,1,37,56,24,1,seasonal,40.0,17.05,0.0,high school/ged ,0.0,3.0,0,different,different,9.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,13.78,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,45,1,peakload,35.0,14.28,0.0,none,0.0,3.0,0,different,different,9.5,1.0,1
1,1,37,56,13,1,peakload,35.0,12.9,0.0,none,0.0,1.0,0,different,different,10.0,1.0,1
1,1,37,71,8,1,peakload,40.0,13.96,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,35,71,8,1,seasonal,35.0,15.71,0.0,none,0.0,3.0,0,different,different,18.0,0.0,1
1,1,37,56,5,1,peakload,40.0,15.55,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,0,45,11,20,1,seasonal,40.0,13.34,0.0,none,0.0,3.0,1,no_rep,no_rep,8.5,1.0,0
1,1,37,56,20,1,peakload,40.0,14.52,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
1,1,35,71,4,1,peakload,40.0,13.0,0.0,none,0.0,3.0,0,different,different,12.0,1.0,1
1,1,37,56,150,1,seasonal,40.0,9.86,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,4,1,seasonal,40.0,15.35,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,37,56,30,1,peakload,35.0,12.56,0.0,none,0.0,0.0,0,different,different,9.5,1.0,1
1,1,43,72,2,1,peakload,35.0,11.22,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
1,0,47,23,40,1,peakload,40.0,17.24,0.0,none,0.0,0.0,1,no_rep,no_rep,9.0,1.0,0
1,1,37,56,12,1,peakload,40.0,15.39,0.0,none,0.0,1.0,0,different,different,9.0,1.0,1
1,1,33,71,30,1,seasonal,36.0,12.92,0.0,none,0.0,0.0,0,different,different,10.0,0.0,0
1,1,35,71,5,1,seasonal,35.0,16.0,0.0,high school/ged ,0.0,3.0,0,different,different,18.0,0.0,1
1,1,35,72,16,1,peakload,35.0,12.37,0.0,none,0.0,3.0,0,different,different,17.0,0.0,1
1,1,37,72,10,1,peakload,35.0,12.85,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,37,56,150,1,peakload,40.0,13.42,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,37,56,40,1,peakload,40.0,13.65,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
1,1,37,72,4,1,seasonal,35.0,11.71,0.0,none,0.0,0.0,0,different,different,11.0,1.0,1
1,1,37,56,12,1,seasonal,40.0,13.72,0.0,none,0.0,3.0,0,different,different,9.5,1.0,1
1,1,47,23,25,1,peakload,40.0,13.66,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0
1,1,35,71,6,1,peakload,40.0,14.31,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,37,56,4,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
1,1,37,56,20,1,peakload,35.0,14.58,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
1,1,37,56,3,1,seasonal,40.0,13.83,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
1,1,37,33,7,1,seasonal,40.0,13.45,0.0,none,0.0,1.0,0,different,same,8.0,1.0,1
1,1,37,56,10,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,37,56,25,1,peakload,40.0,14.52,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,39,71,30,1,seasonal,40.0,9.16,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,37,56,25,1,seasonal,40.0,13.47,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,47,23,24,1,peakload,40.0,13.76,0.0,none,0.0,6.0,0,same,same,9.0,1.0,1
1,1,53,53,7,1,peakload,40.0,14.31,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,37,72,12,1,peakload,35.0,12.85,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,37,23,30,1,seasonal,40.0,15.55,0.0,none,0.0,6.0,0,different,different,8.5,1.0,1
1,1,39,71,20,1,seasonal,35.0,420.0,0.0,none,0.0,0.0,0,different,different,8.0,0.0,0
1,1,47,23,4,1,peakload,35.0,24.77,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
1,1,35,72,6,1,peakload,35.0,11.44,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,35,72,6,1,peakload,35.0,9.39,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,37,72,4,1,seasonal,35.0,11.15,0.0,none,0.0,0.0,0,different,different,15.0,0.0,1
1,1,47,32,12,1,peakload,40.0,14.59,0.0,none,0.0,0.0,0,different,same,10.5,1.0,1
1,1,37,56,4,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,35,72,3,1,peakload,40.0,13.5,0.0,none,0.0,1.0,0,different,same,14.0,0.0,1
1,1,43,72,2,1,seasonal,40.0,10.5,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,37,56,6,1,seasonal,40.0,12.54,0.0,none,0.0,3.0,0,different,same,9.0,1.0,0
1,1,43,72,8,1,peakload,40.0,11.99,0.0,none,0.0,6.0,0,different,different,8.0,1.0,1
1,0,35,72,1,1,seasonal,40.0,23.51,10.0,high school/ged ,0.0,12.0,0,no_rep,no_rep,11.0,1.0,1
1,1,37,72,8,1,peakload,35.0,12.54,0.0,none,0.0,0.0,0,different,same,9.0,1.0,0
1,1,37,56,30,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,35,71,5,1,seasonal,35.0,16.0,0.0,high school/ged ,0.0,3.0,0,different,different,18.0,0.0,1
1,1,43,72,7,1,peakload,35.0,11.54,0.0,none,0.0,6.0,0,different,same,8.5,1.0,0
1,1,37,56,10,1,peakload,40.0,13.91,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
1,1,37,56,7,1,seasonal,35.0,16.81,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0
1,1,37,56,14,1,peakload,40.0,13.44,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
1,1,37,56,10,1,seasonal,40.0,13.94,0.0,none,0.0,2.0,0,different,different,8.5,1.0,0
1,1,39,71,12,1,seasonal,40.0,11.57,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,37,56,3,1,seasonal,40.0,13.84,0.0,none,0.0,3.0,0,same,same,10.0,1.0,1
